sample_id	TPM	cancer_type	tissue_type	transcript
GTEX-ZPCL-0006-SM-4WWAS	-0.1665	DLBC	Blood	SPN-205
GTEX-U3ZN-0006-SM-3DB7Y	-0.1345	DLBC	Blood	SPN-205
GTEX-14BIL-0006-SM-5N9F2	-0.8863	DLBC	Blood	SPN-205
GTEX-X5EB-0006-SM-46MV5	-3.3076	DLBC	Blood	SPN-205
GTEX-ZF28-0005-SM-4WKH3	-0.6643	DLBC	Blood	SPN-205
GTEX-WFON-0005-SM-3NMC9	-0.9971	DLBC	Blood	SPN-205
GTEX-13113-0006-SM-5NQ7X	-2.1779	DLBC	Blood	SPN-205
GTEX-TMKS-0005-SM-33OV7	0.8082	DLBC	Blood	SPN-205
GTEX-11LCK-0005-SM-5O98U	0.8961	DLBC	Blood	SPN-205
GTEX-X261-0005-SM-4PQYX	-0.4521	DLBC	Blood	SPN-205
GTEX-139D8-0006-SM-5LZX8	1.2147	DLBC	Blood	SPN-205
GTEX-11ILO-0006-SM-5LZWE	3.0706	DLBC	Blood	SPN-205
GTEX-WYVS-0006-SM-3NMA7	2.5061	DLBC	Blood	SPN-205
GTEX-Y5V5-0006-SM-4V6FE	0.2642	DLBC	Blood	SPN-205
GTEX-12ZZW-0005-SM-5O9BY	-1.4305	DLBC	Blood	SPN-205
GTEX-12WSH-0005-SM-5NQ9P	3.0515	DLBC	Blood	SPN-205
GTEX-12WSA-0005-SM-5O9BM	-1.8314	DLBC	Blood	SPN-205
GTEX-WEY5-0006-SM-3GIKG	-2.4659	DLBC	Blood	SPN-205
GTEX-11XUK-0005-SM-5LU9F	0.7233	DLBC	Blood	SPN-205
GTEX-PWN1-0006-SM-2S1NG	1.4065	DLBC	Blood	SPN-205
GTEX-11ZUS-0006-SM-5O9AJ	3.4197	DLBC	Blood	SPN-205
GTEX-11OC5-0006-SM-5N9FA	3.6042	DLBC	Blood	SPN-205
GTEX-QXCU-0006-SM-2TC5K	2.5338	DLBC	Blood	SPN-205
GTEX-X4XY-0006-SM-46MV2	1.7702	DLBC	Blood	SPN-205
GTEX-T6MO-0006-SM-32QOU	-2.1779	DLBC	Blood	SPN-205
GTEX-12WSN-0006-SM-5NQAP	1.8524	DLBC	Blood	SPN-205
GTEX-ZDTT-0006-SM-4WKFP	0.0158	DLBC	Blood	SPN-205
GTEX-1399U-0005-SM-5NQ8K	-0.5756	DLBC	Blood	SPN-205
GTEX-11ZTT-0006-SM-5N9FX	-0.7108	DLBC	Blood	SPN-205
GTEX-13OVK-0006-SM-5O9B7	-1.0862	DLBC	Blood	SPN-205
GTEX-11EM3-0005-SM-5N9DK	0.1903	DLBC	Blood	SPN-205
GTEX-WOFL-0006-SM-3TW8K	0.2642	DLBC	Blood	SPN-205
GTEX-13CZU-0005-SM-5LU8K	1.7403	DLBC	Blood	SPN-205
GTEX-ZDYS-0002-SM-4WKGR	1.6327	DLBC	Blood	SPN-205
GTEX-147F4-0006-SM-5O99T	-2.4659	DLBC	Blood	SPN-205
GTEX-ZV68-0006-SM-4YCEJ	1.7532	DLBC	Blood	SPN-205
GTEX-11P81-0006-SM-5NQ7A	0.2642	DLBC	Blood	SPN-205
GTEX-O5YW-0006-SM-3LK6E	0.1388	DLBC	Blood	SPN-205
GTEX-117YW-0005-SM-5NQ8Z	1.5612	DLBC	Blood	SPN-205
GTEX-13111-0005-SM-5NQ7Z	1.1316	DLBC	Blood	SPN-205
GTEX-ZP4G-0006-SM-4WWE6	1.334	DLBC	Blood	SPN-205
GTEX-148VJ-0006-SM-5NQB1	0.9642	DLBC	Blood	SPN-205
GTEX-S7PM-0006-SM-3NM8C	1.614	DLBC	Blood	SPN-205
GTEX-ZGAY-0006-SM-4WWAQ	1.5998	DLBC	Blood	SPN-205
GTEX-SE5C-0006-SM-4BRW5	-0.1665	DLBC	Blood	SPN-205
GTEX-139TU-0006-SM-5LZVN	3.162	DLBC	Blood	SPN-205
GTEX-14H4A-0006-SM-5N9E3	-1.5951	DLBC	Blood	SPN-205
GTEX-14BIN-0005-SM-5N9FE	2.3564	DLBC	Blood	SPN-205
GTEX-WOFM-0005-SM-3MJF3	-0.9132	DLBC	Blood	SPN-205
GTEX-11GSP-0006-SM-5N9EL	0.3573	DLBC	Blood	SPN-205
GTEX-N7MS-0007-SM-2D7W1	1.8282	DLBC	Blood	SPN-205
GTEX-YECK-0005-SM-4W217	1.6695	DLBC	Blood	SPN-205
GTEX-Q2AG-0005-SM-5SI7F	1.7229	DLBC	Blood	SPN-205
GTEX-NL3G-0007-SM-4SOIF	-0.6643	DLBC	Blood	SPN-205
GTEX-PW2O-0006-SM-2I3DV	-0.1993	DLBC	Blood	SPN-205
GTEX-11P82-0006-SM-5N9FY	0.2154	DLBC	Blood	SPN-205
GTEX-RVPU-0005-SM-2TF6L	-0.2159	DLBC	Blood	SPN-205
GTEX-14C38-0006-SM-5NQBF	-1.7322	DLBC	Blood	SPN-205
GTEX-Q2AH-0005-SM-5SI7G	-0.0277	DLBC	Blood	SPN-205
GTEX-ZVZQ-0006-SM-51MR8	1.7617	DLBC	Blood	SPN-205
GTEX-TML8-0005-SM-32QPA	0.0158	DLBC	Blood	SPN-205
GTEX-R55D-0006-SM-3GIJS	1.125	DLBC	Blood	SPN-205
GTEX-14E6D-0005-SM-5N9D7	2.5487	DLBC	Blood	SPN-205
GTEX-Y8E4-0006-SM-4V6EW	1.9822	DLBC	Blood	SPN-205
GTEX-RTLS-0006-SM-2TF58	1.8282	DLBC	Blood	SPN-205
GTEX-YF7O-0005-SM-4W1ZU	0.058	DLBC	Blood	SPN-205
GTEX-148VI-0006-SM-5O9A6	0.3796	DLBC	Blood	SPN-205
GTEX-WHSB-0005-SM-3LK7C	-0.9686	DLBC	Blood	SPN-205
GTEX-VJYA-0005-SM-3P5ZD	0.3231	DLBC	Blood	SPN-205
GTEX-V1D1-0006-SM-3NMCE	2.1247	DLBC	Blood	SPN-205
GTEX-14E6C-0005-SM-5O98N	1.0915	DLBC	Blood	SPN-205
GTEX-OXRP-0006-SM-2I3FN	-0.6873	DLBC	Blood	SPN-205
GTEX-13FTX-0005-SM-5N9F6	1.6558	DLBC	Blood	SPN-205
GTEX-11EMC-0006-SM-5O9DN	-1.5105	DLBC	Blood	SPN-205
GTEX-X3Y1-0006-SM-3P5ZG	0.2998	DLBC	Blood	SPN-205
GTEX-X585-0005-SM-46MV3	4.1612	DLBC	Blood	SPN-205
GTEX-TKQ2-0006-SM-33HBH	0.8246	DLBC	Blood	SPN-205
GTEX-11UD2-0005-SM-5NQ9B	-0.5973	DLBC	Blood	SPN-205
GTEX-NPJ7-0006-SM-3GACR	1.5612	DLBC	Blood	SPN-205
GTEX-XUJ4-0005-SM-4BOQ6	-0.0725	DLBC	Blood	SPN-205
GTEX-XUZC-0005-SM-4BOQ8	-0.2671	DLBC	Blood	SPN-205
GTEX-XMD2-0006-SM-4WWEG	1.7185	DLBC	Blood	SPN-205
GTEX-WRHK-0005-SM-3MJF5	0.1257	DLBC	Blood	SPN-205
GTEX-QDVN-0006-SM-48U1R	-2.6349	DLBC	Blood	SPN-205
GTEX-OOBK-0005-SM-2YUMG	0.9115	DLBC	Blood	SPN-205
GTEX-14ABY-0005-SM-5O99U	2.6418	DLBC	Blood	SPN-205
GTEX-ZTSS-0005-SM-4YCDR	-0.4521	DLBC	Blood	SPN-205
GTEX-WHSE-0006-SM-3NMBW	-0.5332	DLBC	Blood	SPN-205
GTEX-14B4R-0006-SM-5O9A7	0.058	DLBC	Blood	SPN-205
GTEX-NPJ8-0007-SM-2D7VX	-2.3147	DLBC	Blood	SPN-205
GTEX-11DXX-0005-SM-5NQ8B	-0.0574	DLBC	Blood	SPN-205
GTEX-12WSI-0005-SM-5O99K	-0.0425	DLBC	Blood	SPN-205
GTEX-RWS6-0005-SM-2XCAN	0.4552	DLBC	Blood	SPN-205
GTEX-O5YT-0007-SM-32PK7	0.044	DLBC	Blood	SPN-205
GTEX-13FTW-0005-SM-5LZVZ	1.5709	DLBC	Blood	SPN-205
GTEX-PLZ4-0006-SM-2S1NY	2.9857	DLBC	Blood	SPN-205
GTEX-12WSK-0006-SM-5NQA1	-0.7108	DLBC	Blood	SPN-205
GTEX-RU1J-0006-SM-2TF6M	2.2206	DLBC	Blood	SPN-205
GTEX-XYKS-0005-SM-4BRUD	-1.1811	DLBC	Blood	SPN-205
GTEX-13CIG-0006-SM-5P9HF	0.537	DLBC	Blood	SPN-205
GTEX-ZC5H-0005-SM-4WAXM	-1.1172	DLBC	Blood	SPN-205
GTEX-14BIM-0006-SM-5O9AA	-0.6193	DLBC	Blood	SPN-205
GTEX-13W3W-0005-SM-5SI9Y	-0.2498	DLBC	Blood	SPN-205
GTEX-WRHU-0006-SM-3MJF6	3.4437	DLBC	Blood	SPN-205
GTEX-ZPU1-0006-SM-4WWAT	-0.0425	DLBC	Blood	SPN-205
GTEX-132NY-0005-SM-5O9AC	1.8643	DLBC	Blood	SPN-205
GTEX-OHPM-0006-SM-2HMKU	0.3346	DLBC	Blood	SPN-205
GTEX-ZG7Y-0006-SM-4WWEA	-4.035	DLBC	Blood	SPN-205
GTEX-11I78-0005-SM-5N9GB	1.1316	DLBC	Blood	SPN-205
GTEX-131XG-0006-SM-5O9CE	0.044	DLBC	Blood	SPN-205
GTEX-1212Z-0006-SM-5NQ8M	0.9268	DLBC	Blood	SPN-205
GTEX-YFC4-0006-SM-4RGLV	0.6608	DLBC	Blood	SPN-205
GTEX-P4QS-0005-SM-2I3EY	-5.0116	DLBC	Blood	SPN-205
GTEX-13OVG-0005-SM-5P9HA	-1.8314	DLBC	Blood	SPN-205
GTEX-TMZS-0006-SM-3DB8G	1.4704	DLBC	Blood	SPN-205
GTEX-S341-0006-SM-3NM8D	-2.6349	DLBC	Blood	SPN-205
GTEX-OIZH-0005-SM-2HMJN	0.058	DLBC	Blood	SPN-205
GTEX-WH7G-0005-SM-3NMBX	-1.685	DLBC	Blood	SPN-205
GTEX-117XS-0005-SM-5PNU6	0.2642	DLBC	Blood	SPN-205
GTEX-11TT1-0005-SM-5NQ8Y	0.044	DLBC	Blood	SPN-205
GTEX-WYBS-0005-SM-4ONDR	1.683	DLBC	Blood	SPN-205
GTEX-Y9LG-0006-SM-4VBRK	-1.1172	DLBC	Blood	SPN-205
GTEX-12WSJ-0005-SM-5LU8S	0.1776	DLBC	Blood	SPN-205
GTEX-OHPJ-0006-SM-3LK6G	2.4934	DLBC	Blood	SPN-205
GTEX-13S86-0005-SM-5NQ7I	1.7575	DLBC	Blood	SPN-205
GTEX-NL3H-0006-SM-2I3FW	1.5661	DLBC	Blood	SPN-205
GTEX-NPJ8-0007-SM-26GMW	-9.9658	DLBC	Blood	SPN-205
GTEX-XQ8I-0006-SM-4BOQ5	-1.3183	DLBC	Blood	SPN-205
GTEX-R55G-0006-SM-2TC6O	-2.0529	DLBC	Blood	SPN-205
GTEX-12WSG-0005-SM-5NQA2	1.1382	DLBC	Blood	SPN-205
GTEX-SJXC-0005-SM-2XCE7	1.4962	DLBC	Blood	SPN-205
GTEX-11PRG-0005-SM-5NQ6X	0.1519	DLBC	Blood	SPN-205
GTEX-Y3IK-0005-SM-4WWDE	0.4967	DLBC	Blood	SPN-205
GTEX-131YS-0005-SM-5NQAS	2.5585	DLBC	Blood	SPN-205
GTEX-11DXZ-0006-SM-5LZZH	1.3679	DLBC	Blood	SPN-205
GTEX-T5JW-0005-SM-3GADE	0.2642	DLBC	Blood	SPN-205
GTEX-YBZK-0005-SM-59HKG	2.3164	DLBC	Blood	SPN-205
GTEX-YFCO-0005-SM-4W1ZI	0.2642	DLBC	Blood	SPN-205
GTEX-WXYG-0005-SM-3NB3M	-0.7346	DLBC	Blood	SPN-205
GTEX-VUSG-0006-SM-3GIK9	3.4504	DLBC	Blood	SPN-205
GTEX-14A5I-0005-SM-5N9FU	0.434	DLBC	Blood	SPN-205
GTEX-131XE-0006-SM-5P9F9	-0.3201	DLBC	Blood	SPN-205
GTEX-ZPIC-0005-SM-4WWEB	-0.6193	DLBC	Blood	SPN-205
GTEX-POMQ-0006-SM-33HBY	-1.0862	DLBC	Blood	SPN-205
GTEX-11O72-0006-SM-5O9DB	-0.2159	DLBC	Blood	SPN-205
GTEX-TMMY-0005-SM-33HBN	0.7493	DLBC	Blood	SPN-205
GTEX-R53T-0005-SM-3GADK	2.2513	DLBC	Blood	SPN-205
GTEX-Y8E5-0006-SM-47JWQ	-0.4131	DLBC	Blood	SPN-205
GTEX-1313W-0006-SM-5O9B1	0.434	DLBC	Blood	SPN-205
GTEX-R45C-0006-SM-3GAD6	-1.3921	DLBC	Blood	SPN-205
GTEX-14E7W-0006-SM-5N9GG	2.5263	DLBC	Blood	SPN-205
GTEX-139T6-0006-SM-5LU92	-0.9406	DLBC	Blood	SPN-205
GTEX-PVOW-0006-SM-3NMB8	0.547	DLBC	Blood	SPN-205
GTEX-ZVE2-0006-SM-51MRW	0.0158	DLBC	Blood	SPN-205
GTEX-13VXT-0005-SM-5N9F3	0.3796	DLBC	Blood	SPN-205
GTEX-R55E-0006-SM-2TC5G	3.8808	DLBC	Blood	SPN-205
GTEX-XGQ4-0005-SM-4AT5U	-0.4131	DLBC	Blood	SPN-205
GTEX-XOTO-0006-SM-4B64T	-0.3383	DLBC	Blood	SPN-205
GTEX-13OVJ-0006-SM-5O98T	-0.6193	DLBC	Blood	SPN-205
GTEX-XBEC-0006-SM-4AT5T	0.346	DLBC	Blood	SPN-205
GTEX-RUSQ-0006-SM-2TF6P	-1.0559	DLBC	Blood	SPN-205
GTEX-13S7M-0005-SM-5NQ76	1.6466	DLBC	Blood	SPN-205
GTEX-ZTX8-0006-SM-4YCE4	-0.9406	DLBC	Blood	SPN-205
GTEX-ZUA1-0005-SM-4YCEV	1.4011	DLBC	Blood	SPN-205
GTEX-XBEW-0006-SM-4AT4E	1.9749	DLBC	Blood	SPN-205
GTEX-1192X-0005-SM-5NQC3	-1.5951	DLBC	Blood	SPN-205
GTEX-QVUS-0006-SM-3GAE8	1.1512	DLBC	Blood	SPN-205
GTEX-139T8-0006-SM-5NQ6V	1.3791	DLBC	Blood	SPN-205
GTEX-OOBJ-0006-SM-2I3F4	2.0638	DLBC	Blood	SPN-205
GTEX-S4Q7-0006-SM-3K2AT	-0.6193	DLBC	Blood	SPN-205
GTEX-QMRM-0005-SM-3NB2A	1.0779	DLBC	Blood	SPN-205
GTEX-13U4I-0006-SM-5N9CI	2.328	DLBC	Blood	SPN-205
GTEX-RVPV-0006-SM-2TF6Q	0.3685	DLBC	Blood	SPN-205
GTEX-11GSO-0005-SM-5O9CA	-0.5332	DLBC	Blood	SPN-205
GTEX-XXEK-0005-SM-4BRWJ	-0.0877	DLBC	Blood	SPN-205
GTEX-ZE9C-0006-SM-4WKG2	3.5584	DLBC	Blood	SPN-205
GTEX-113IC-0006-SM-5NQ9C	3.7453	DLBC	Blood	SPN-205
GTEX-OHPN-0005-SM-2YUML	2.685	DLBC	Blood	SPN-205
GTEX-XUW1-0005-SM-4BOQ7	2.1047	DLBC	Blood	SPN-205
GTEX-X4LF-0006-SM-3NMCO	1.3623	DLBC	Blood	SPN-205
GTEX-14BMV-0005-SM-5NQ6Y	4.0278	DLBC	Blood	SPN-205
GTEX-POMQ-0006-SM-5SI7D	-0.9406	DLBC	Blood	SPN-205
GTEX-11WQC-0006-SM-5LZVP	2.1702	DLBC	Blood	SPN-205
GTEX-132Q8-0006-SM-5NQA4	-0.4521	DLBC	Blood	SPN-205
GTEX-12WSD-0005-SM-5N9FZ	3.1228	DLBC	Blood	SPN-205
GTEX-T5JC-0005-SM-4DM7B	0.547	DLBC	Blood	SPN-205
GTEX-ZLV1-0005-SM-4WWAP	-1.4305	DLBC	Blood	SPN-205
GTEX-Y111-0006-SM-4SOIO	1.9073	DLBC	Blood	SPN-205
GTEX-12C56-0006-SM-5N9E9	-1.0862	DLBC	Blood	SPN-205
GTEX-U412-0006-SM-3DB8J	0.1124	DLBC	Blood	SPN-205
GTEX-132QS-0005-SM-5LZXK	-0.4325	DLBC	Blood	SPN-205
GTEX-QLQW-0005-SM-2S1RA	1.1316	DLBC	Blood	SPN-205
GTEX-XBED-0006-SM-47JXO	-0.5973	DLBC	Blood	SPN-205
GTEX-11WQK-0005-SM-5O9AV	2.0218	DLBC	Blood	SPN-205
GTEX-Q734-0006-SM-2I3FJ	2.4412	DLBC	Blood	SPN-205
GTEX-Y114-0006-SM-4TT76	0.9789	DLBC	Blood	SPN-205
GTEX-P44G-0006-SM-2TC6A	0.3231	DLBC	Blood	SPN-205
GTEX-WVLH-0006-SM-3MJF7	0.5568	DLBC	Blood	SPN-205
GTEX-X4EP-0005-SM-3P5ZE	-0.5332	DLBC	Blood	SPN-205
GTEX-13VXU-0006-SM-5N9FF	0.9268	DLBC	Blood	SPN-205
GTEX-X88G-0006-SM-47JX5	2.3816	DLBC	Blood	SPN-205
GTEX-14E1K-0006-SM-5N9DY	0.6145	DLBC	Blood	SPN-205
GTEX-ZF3C-0005-SM-4WWAR	1.334	DLBC	Blood	SPN-205
GTEX-1269C-0005-SM-5N9CJ	0.03	DLBC	Blood	SPN-205
GTEX-ZF2S-0006-SM-4WKHF	0.3907	DLBC	Blood	SPN-205
GTEX-PLZ5-0006-SM-5S2W5	0.547	DLBC	Blood	SPN-205
GTEX-Y8DK-0005-SM-4RGNR	0.6332	DLBC	Blood	SPN-205
GTEX-WWYW-0005-SM-3NB3K	0.5955	DLBC	Blood	SPN-205
GTEX-XK95-0005-SM-4AT4S	-3.0469	DLBC	Blood	SPN-205
GTEX-P4PQ-0005-SM-2HMKJ	-1.2828	DLBC	Blood	SPN-205
GTEX-WFG7-0005-SM-3GIKM	0.4233	DLBC	Blood	SPN-205
GTEX-ZF29-0006-SM-4WKGQ	-0.8863	DLBC	Blood	SPN-205
GTEX-12KS4-0005-SM-5SI94	1.9034	DLBC	Blood	SPN-205
GTEX-N7MS-0007-SM-26GME	-0.5973	DLBC	Blood	SPN-205
GTEX-PLZ6-0006-SM-33HBZ	-4.035	DLBC	Blood	SPN-205
GTEX-131XF-0006-SM-5P9HK	-0.5543	DLBC	Blood	SPN-205
GTEX-14C39-0005-SM-5NQBR	-0.7588	DLBC	Blood	SPN-205
GTEX-Y3I4-0006-SM-4TT1E	-2.7274	DLBC	Blood	SPN-205
GTEX-Z93S-0005-SM-4RGLW	3.0145	DLBC	Blood	SPN-205
GTEX-13OW6-0005-SM-5NQ9Z	2.9394	DLBC	Blood	SPN-205
GTEX-QVJO-0006-SM-2S1RC	0.605	DLBC	Blood	SPN-205
GTEX-QLQ7-0005-SM-2S1QP	1.3791	DLBC	Blood	SPN-205
GTEX-POYW-0006-SM-2XCF4	1.4494	DLBC	Blood	SPN-205
GTEX-12WSE-0005-SM-5NQAE	0.9642	DLBC	Blood	SPN-205
GTEX-OIZI-0005-SM-2XCED	2.2663	DLBC	Blood	SPN-205
GTEX-14DAR-0006-SM-5N9GC	0.1776	DLBC	Blood	SPN-205
GTEX-X638-0005-SM-47JX6	1.7912	DLBC	Blood	SPN-205
GTEX-PWCY-0005-SM-2I3E2	-1.5951	DLBC	Blood	SPN-205
GTEX-NPJ8-0007-SM-26GMF	-9.9658	DLBC	Blood	SPN-205
GTEX-12WSM-0005-SM-5NQB3	-0.7834	DLBC	Blood	SPN-205
GTEX-RNOR-0005-SM-2TF4Z	2.828	DLBC	Blood	SPN-205
GTEX-14BMU-0006-SM-5MR3T	-0.8339	DLBC	Blood	SPN-205
GTEX-12696-0005-SM-5LZYS	1.5661	DLBC	Blood	SPN-205
GTEX-ZVT3-0006-SM-51MT9	1.4704	DLBC	Blood	SPN-205
GTEX-1314G-0005-SM-5NQ9O	1.3623	DLBC	Blood	SPN-205
GTEX-WQUQ-0006-SM-3MJF4	2.8137	DLBC	Blood	SPN-205
GTEX-11EQ8-0006-SM-5P9HJ	0.2642	DLBC	Blood	SPN-205
GTEX-13FXS-0006-SM-5O99X	1.6558	DLBC	Blood	SPN-205
GTEX-132AR-0006-SM-5NQ7N	2.4753	DLBC	Blood	SPN-205
GTEX-13CZV-0006-SM-5P9IN	-5.5735	DLBC	Blood	SPN-205
GTEX-PLZ5-0006-SM-2S1NZ	1.5316	DLBC	Blood	SPN-205
GTEX-ZVTK-0006-SM-57WBK	1.4911	DLBC	Blood	SPN-205
GTEX-OHPK-0006-SM-2HMKH	-0.394	DLBC	Blood	SPN-205
GTEX-14ICL-0006-SM-5SIAB	2.9637	DLBC	Blood	SPN-205
GTEX-XV7Q-0005-SM-4BRWI	2.4779	DLBC	Blood	SPN-205
GTEX-ZDTS-0006-SM-4WAYZ	2.4883	DLBC	Blood	SPN-205
GTEX-139TS-0005-SM-5NQC1	0.9191	DLBC	Blood	SPN-205
GTEX-WFJO-0005-SM-3GIKY	1.2271	DLBC	Blood	SPN-205
GTEX-ZTPG-0006-SM-4YCFG	2.6738	DLBC	Blood	SPN-205
GTEX-12WSC-0005-SM-5MR3H	2.5948	DLBC	Blood	SPN-205
GTEX-1192W-0005-SM-5NQBQ	0.3685	DLBC	Blood	SPN-205
GTEX-Y5LM-0005-SM-4V6EJ	-0.4325	DLBC	Blood	SPN-205
GTEX-ZTTD-0006-SM-51MSJ	-0.1031	DLBC	Blood	SPN-205
GTEX-13O61-0005-SM-5O9AU	0.3115	DLBC	Blood	SPN-205
GTEX-W5WG-0006-SM-3GIJT	-1.1488	DLBC	Blood	SPN-205
GTEX-WY7C-0006-SM-3NB3L	-1.8314	DLBC	Blood	SPN-205
GTEX-P4PP-0005-SM-2HMKX	-0.6193	DLBC	Blood	SPN-205
GTEX-12126-0006-SM-5O9B8	1.1117	DLBC	Blood	SPN-205
GTEX-XLM4-0005-SM-4AT4P	2.2783	DLBC	Blood	SPN-205
GTEX-12WSB-0006-SM-5O998	3.7539	DLBC	Blood	SPN-205
GTEX-S7SE-0005-SM-2XCEA	3.5199	DLBC	Blood	SPN-205
GTEX-Y8LW-0005-SM-4V6EV	-0.7108	DLBC	Blood	SPN-205
GTEX-WZTO-0006-SM-3NM9T	0.9343	DLBC	Blood	SPN-205
GTEX-1399Q-0005-SM-5NQAG	4.2366	DLBC	Blood	SPN-205
GTEX-WFG8-0006-SM-3GIKS	-0.2671	DLBC	Blood	SPN-205
GTEX-Y5V6-0005-SM-4V6FD	-0.2328	DLBC	Blood	SPN-205
GTEX-RM2N-0006-SM-2TF5H	0.9268	DLBC	Blood	SPN-205
GTEX-139TT-0006-SM-5O9CG	0.434	DLBC	Blood	SPN-205
GTEX-11OF3-0006-SM-5O9CM	0.2642	DLBC	Blood	SPN-205
GTEX-12BJ1-0006-SM-5SIB5	0.044	DLBC	Blood	SPN-205
GTEX-13CF2-0006-SM-5O99L	0.2522	DLBC	Blood	SPN-205
GTEX-11DXY-0006-SM-5NQ8N	1.177	DLBC	Blood	SPN-205
GTEX-11VI4-0006-SM-5N9D8	0.2522	DLBC	Blood	SPN-205
GTEX-XPT6-0006-SM-4B66Q	-1.2142	DLBC	Blood	SPN-205
GTEX-ZQUD-0005-SM-4YCE5	-0.9132	DLBC	Blood	SPN-205
GTEX-11NUK-0005-SM-5MR5F	1.9786	DLBC	Blood	SPN-205
GTEX-131XH-0006-SM-5O98V	-0.2845	DLBC	Blood	SPN-205
