sample_id	TPM	cancer_type	tissue_type	transcript
GTEX-WZTO-0006-SM-3NM9T	1.7273	DLBC	Blood	SPN-203
GTEX-139T6-0006-SM-5LU92	-0.2671	DLBC	Blood	SPN-203
GTEX-X4EP-0005-SM-3P5ZE	-2.5479	DLBC	Blood	SPN-203
GTEX-S4Q7-0006-SM-3K2AT	-0.5756	DLBC	Blood	SPN-203
GTEX-XPT6-0006-SM-4B66Q	-4.035	DLBC	Blood	SPN-203
GTEX-R55G-0006-SM-2TC6O	-2.8262	DLBC	Blood	SPN-203
GTEX-XYKS-0005-SM-4BRUD	-1.8314	DLBC	Blood	SPN-203
GTEX-P44G-0006-SM-2TC6A	-0.9971	DLBC	Blood	SPN-203
GTEX-ZDXO-0006-SM-4WKGF	1.4962	DLBC	Blood	SPN-203
GTEX-117XS-0005-SM-5PNU6	1.5612	DLBC	Blood	SPN-203
GTEX-Z93S-0005-SM-4RGLW	2.4492	DLBC	Blood	SPN-203
GTEX-1192X-0005-SM-5NQC3	-9.9658	DLBC	Blood	SPN-203
GTEX-YFCO-0005-SM-4W1ZI	-1.9942	DLBC	Blood	SPN-203
GTEX-X261-0005-SM-4PQYX	-2.3147	DLBC	Blood	SPN-203
GTEX-147F4-0006-SM-5O99T	-1.9942	DLBC	Blood	SPN-203
GTEX-X15G-0005-SM-3NMDA	0.7058	DLBC	Blood	SPN-203
GTEX-ZP4G-0006-SM-4WWE6	-0.8863	DLBC	Blood	SPN-203
GTEX-12WSM-0005-SM-5NQB3	-1.4699	DLBC	Blood	SPN-203
GTEX-11WQK-0005-SM-5O9AV	-0.7588	DLBC	Blood	SPN-203
GTEX-14H4A-0006-SM-5N9E3	-3.0469	DLBC	Blood	SPN-203
GTEX-XQ8I-0006-SM-4BOQ5	-9.9658	DLBC	Blood	SPN-203
GTEX-11WQC-0006-SM-5LZVP	1.614	DLBC	Blood	SPN-203
GTEX-YBZK-0005-SM-59HKG	-6.5064	DLBC	Blood	SPN-203
GTEX-11P82-0006-SM-5N9FY	-3.3076	DLBC	Blood	SPN-203
GTEX-RWS6-0005-SM-2XCAN	1.0079	DLBC	Blood	SPN-203
GTEX-RUSQ-0006-SM-2TF6P	-1.5105	DLBC	Blood	SPN-203
GTEX-RVPV-0006-SM-2TF6Q	-9.9658	DLBC	Blood	SPN-203
GTEX-11ZUS-0006-SM-5O9AJ	-9.9658	DLBC	Blood	SPN-203
GTEX-WVLH-0006-SM-3MJF7	0.0718	DLBC	Blood	SPN-203
GTEX-1497J-0005-SM-5NQBD	1.934	DLBC	Blood	SPN-203
GTEX-ZTPG-0006-SM-4YCFG	-9.9658	DLBC	Blood	SPN-203
GTEX-11EQ8-0006-SM-5P9HJ	0.346	DLBC	Blood	SPN-203
GTEX-OOBK-0005-SM-2YUMG	-3.3076	DLBC	Blood	SPN-203
GTEX-RU1J-0006-SM-2TF6M	-9.9658	DLBC	Blood	SPN-203
GTEX-ZE9C-0006-SM-4WKG2	-9.9658	DLBC	Blood	SPN-203
GTEX-WFON-0005-SM-3NMC9	-9.9658	DLBC	Blood	SPN-203
GTEX-NPJ8-0007-SM-26GMF	-9.9658	DLBC	Blood	SPN-203
GTEX-113IC-0006-SM-5NQ9C	-2.4659	DLBC	Blood	SPN-203
GTEX-X3Y1-0006-SM-3P5ZG	0.03	DLBC	Blood	SPN-203
GTEX-RM2N-0006-SM-2TF5H	-9.9658	DLBC	Blood	SPN-203
GTEX-ZXES-0005-SM-57WCB	0.0854	DLBC	Blood	SPN-203
GTEX-11DXZ-0006-SM-5LZZH	-1.2481	DLBC	Blood	SPN-203
GTEX-14ICL-0006-SM-5SIAB	-9.9658	DLBC	Blood	SPN-203
GTEX-ZVT4-0006-SM-57WB8	0.5763	DLBC	Blood	SPN-203
GTEX-OHPK-0006-SM-2HMKH	-1.7322	DLBC	Blood	SPN-203
GTEX-ZVT3-0006-SM-51MT9	-9.9658	DLBC	Blood	SPN-203
GTEX-12BJ1-0006-SM-5SIB5	-2.2447	DLBC	Blood	SPN-203
GTEX-ZPU1-0006-SM-4WWAT	1.4228	DLBC	Blood	SPN-203
GTEX-ZF2S-0006-SM-4WKHF	-3.458	DLBC	Blood	SPN-203
GTEX-WRHK-0005-SM-3MJF5	-9.9658	DLBC	Blood	SPN-203
GTEX-QXCU-0006-SM-2TC5K	-0.4521	DLBC	Blood	SPN-203
GTEX-XBEC-0006-SM-4AT5T	0.058	DLBC	Blood	SPN-203
GTEX-131XG-0006-SM-5O9CE	-0.5756	DLBC	Blood	SPN-203
GTEX-POMQ-0006-SM-5SI7D	-0.8599	DLBC	Blood	SPN-203
GTEX-12696-0005-SM-5LZYS	3.3407	DLBC	Blood	SPN-203
GTEX-139D8-0006-SM-5LZX8	-0.7834	DLBC	Blood	SPN-203
GTEX-WXYG-0005-SM-3NB3M	-9.9658	DLBC	Blood	SPN-203
GTEX-WQUQ-0006-SM-3MJF4	3.741	DLBC	Blood	SPN-203
GTEX-11ZTS-0005-SM-5NQ8A	2.3337	DLBC	Blood	SPN-203
GTEX-XOTO-0006-SM-4B64T	1.3679	DLBC	Blood	SPN-203
GTEX-ZDTT-0006-SM-4WKFP	0.4125	DLBC	Blood	SPN-203
GTEX-TMKS-0005-SM-33OV7	1.0847	DLBC	Blood	SPN-203
GTEX-R55D-0006-SM-3GIJS	1.8201	DLBC	Blood	SPN-203
GTEX-WFG7-0005-SM-3GIKM	-9.9658	DLBC	Blood	SPN-203
GTEX-W5WG-0006-SM-3GIJT	1.0711	DLBC	Blood	SPN-203
GTEX-S7PM-0006-SM-3NM8C	0.9038	DLBC	Blood	SPN-203
GTEX-WYBS-0005-SM-4ONDR	-9.9658	DLBC	Blood	SPN-203
GTEX-Y9LG-0006-SM-4VBRK	-9.9658	DLBC	Blood	SPN-203
GTEX-X638-0005-SM-47JX6	1.5465	DLBC	Blood	SPN-203
GTEX-12WSE-0005-SM-5NQAE	-9.9658	DLBC	Blood	SPN-203
GTEX-WH7G-0005-SM-3NMBX	-2.9324	DLBC	Blood	SPN-203
GTEX-ZDYS-0002-SM-4WKGR	0.5763	DLBC	Blood	SPN-203
GTEX-PLZ4-0006-SM-5SI8L	1.6964	DLBC	Blood	SPN-203
GTEX-N7MS-0007-SM-2D7W1	1.3791	DLBC	Blood	SPN-203
GTEX-O5YT-0007-SM-32PK7	0.1257	DLBC	Blood	SPN-203
GTEX-ZVE2-0006-SM-51MRW	-9.9658	DLBC	Blood	SPN-203
GTEX-U4B1-0006-SM-3DB8E	-1.0262	DLBC	Blood	SPN-203
GTEX-12WSB-0006-SM-5O998	2.3677	DLBC	Blood	SPN-203
GTEX-11NUK-0005-SM-5MR5F	2.2693	DLBC	Blood	SPN-203
GTEX-13PLJ-0005-SM-5NQ99	1.5758	DLBC	Blood	SPN-203
GTEX-13CF3-0006-SM-5N9ED	-3.1714	DLBC	Blood	SPN-203
GTEX-XMK1-0005-SM-4B665	0.6239	DLBC	Blood	SPN-203
GTEX-SE5C-0006-SM-4BRW5	-3.816	DLBC	Blood	SPN-203
GTEX-XGQ4-0005-SM-4AT5U	-1.5951	DLBC	Blood	SPN-203
GTEX-11EMC-0006-SM-5O9DN	-3.0469	DLBC	Blood	SPN-203
GTEX-XUJ4-0005-SM-4BOQ6	-1.9942	DLBC	Blood	SPN-203
GTEX-WI4N-0005-SM-3LK7E	-9.9658	DLBC	Blood	SPN-203
GTEX-ZTX8-0006-SM-4YCE4	-9.9658	DLBC	Blood	SPN-203
GTEX-139TS-0005-SM-5NQC1	0.9716	DLBC	Blood	SPN-203
GTEX-131XE-0006-SM-5P9F9	-9.9658	DLBC	Blood	SPN-203
GTEX-QCQG-0006-SM-5SI8M	-9.9658	DLBC	Blood	SPN-203
GTEX-ZVZQ-0006-SM-51MR8	0.2881	DLBC	Blood	SPN-203
GTEX-14E6C-0005-SM-5O98N	-0.0725	DLBC	Blood	SPN-203
GTEX-P4QS-0005-SM-2I3EY	-3.816	DLBC	Blood	SPN-203
GTEX-X4LF-0006-SM-3NMCO	-1.3183	DLBC	Blood	SPN-203
GTEX-RTLS-0006-SM-2TF58	0.3573	DLBC	Blood	SPN-203
GTEX-ZQUD-0005-SM-4YCE5	-2.9324	DLBC	Blood	SPN-203
GTEX-11DXY-0006-SM-5NQ8N	0.2762	DLBC	Blood	SPN-203
GTEX-11LCK-0005-SM-5O98U	-9.9658	DLBC	Blood	SPN-203
GTEX-POYW-0006-SM-2XCF4	0.8082	DLBC	Blood	SPN-203
GTEX-1212Z-0006-SM-5NQ8M	-9.9658	DLBC	Blood	SPN-203
GTEX-1313W-0006-SM-5O9B1	1.0363	DLBC	Blood	SPN-203
GTEX-14BIM-0006-SM-5O9AA	-9.9658	DLBC	Blood	SPN-203
GTEX-14A5I-0005-SM-5N9FU	-1.2481	DLBC	Blood	SPN-203
GTEX-11PRG-0005-SM-5NQ6X	0.8568	DLBC	Blood	SPN-203
GTEX-XV7Q-0005-SM-4BRWI	-9.9658	DLBC	Blood	SPN-203
GTEX-TMMY-0005-SM-33HBN	1.7141	DLBC	Blood	SPN-203
GTEX-14E6D-0005-SM-5N9D7	3.0533	DLBC	Blood	SPN-203
GTEX-14C39-0005-SM-5NQBR	-3.1714	DLBC	Blood	SPN-203
GTEX-XMD2-0006-SM-4WWEG	-1.1172	DLBC	Blood	SPN-203
GTEX-14A6H-0006-SM-5NQ7W	2.3135	DLBC	Blood	SPN-203
GTEX-ZG7Y-0006-SM-4WWEA	0.8961	DLBC	Blood	SPN-203
GTEX-139T8-0006-SM-5NQ6V	-0.2671	DLBC	Blood	SPN-203
GTEX-OIZI-0005-SM-2XCED	3.1212	DLBC	Blood	SPN-203
GTEX-VUSG-0006-SM-3GIK9	3.9041	DLBC	Blood	SPN-203
GTEX-1399R-0006-SM-5N9FR	-0.3752	DLBC	Blood	SPN-203
GTEX-N7MS-0007-SM-26GME	0.4865	DLBC	Blood	SPN-203
GTEX-14BMV-0005-SM-5NQ6Y	-9.9658	DLBC	Blood	SPN-203
GTEX-YECK-0005-SM-4W217	-9.9658	DLBC	Blood	SPN-203
GTEX-R45C-0006-SM-3GAD6	-2.3884	DLBC	Blood	SPN-203
GTEX-11EQ9-0006-SM-5LUB6	-1.3183	DLBC	Blood	SPN-203
GTEX-148VI-0006-SM-5O9A6	0.3573	DLBC	Blood	SPN-203
GTEX-13OVK-0006-SM-5O9B7	-2.6349	DLBC	Blood	SPN-203
GTEX-1314G-0005-SM-5NQ9O	-0.9406	DLBC	Blood	SPN-203
GTEX-14DAQ-0005-SM-5NQ7B	-1.2481	DLBC	Blood	SPN-203
GTEX-14ABY-0005-SM-5O99U	1.6512	DLBC	Blood	SPN-203
GTEX-R55F-0005-SM-2TF4W	-6.5064	DLBC	Blood	SPN-203
GTEX-OHPN-0005-SM-2YUML	-9.9658	DLBC	Blood	SPN-203
GTEX-XUZC-0005-SM-4BOQ8	-2.8262	DLBC	Blood	SPN-203
GTEX-SNOS-0006-SM-32PLH	-0.1828	DLBC	Blood	SPN-203
GTEX-PLZ6-0006-SM-33HBZ	-0.8599	DLBC	Blood	SPN-203
GTEX-14BIN-0005-SM-5N9FE	1.8242	DLBC	Blood	SPN-203
GTEX-WFG8-0006-SM-3GIKS	-9.9658	DLBC	Blood	SPN-203
GTEX-12WSI-0005-SM-5O99K	0.03	DLBC	Blood	SPN-203
GTEX-WHWD-0005-SM-3LK7D	-2.1779	DLBC	Blood	SPN-203
GTEX-U3ZN-0006-SM-3DB7Y	-9.9658	DLBC	Blood	SPN-203
GTEX-11I78-0005-SM-5N9GB	0.058	DLBC	Blood	SPN-203
GTEX-132AR-0006-SM-5NQ7N	-2.114	DLBC	Blood	SPN-203
GTEX-QMR6-0005-SM-32PKY	-1.685	DLBC	Blood	SPN-203
GTEX-111YS-0006-SM-5NQBE	-3.3076	DLBC	Blood	SPN-203
GTEX-13CZV-0006-SM-5P9IN	-1.2142	DLBC	Blood	SPN-203
GTEX-WK11-0006-SM-3NB3J	2.6693	DLBC	Blood	SPN-203
GTEX-1399U-0005-SM-5NQ8K	-0.3566	DLBC	Blood	SPN-203
GTEX-XUW1-0005-SM-4BOQ7	0.4552	DLBC	Blood	SPN-203
GTEX-X4XX-0005-SM-3NMCS	-1.1811	DLBC	Blood	SPN-203
GTEX-11GSP-0006-SM-5N9EL	1.0293	DLBC	Blood	SPN-203
GTEX-13111-0005-SM-5NQ7Z	0.2881	DLBC	Blood	SPN-203
GTEX-P4PP-0005-SM-2HMKX	-3.816	DLBC	Blood	SPN-203
GTEX-WWYW-0005-SM-3NB3K	0.5271	DLBC	Blood	SPN-203
GTEX-RNOR-0005-SM-2TF4Z	2.118	DLBC	Blood	SPN-203
GTEX-PWN1-0006-SM-2S1NG	1.5415	DLBC	Blood	SPN-203
GTEX-11TT1-0005-SM-5NQ8Y	-1.2828	DLBC	Blood	SPN-203
GTEX-NL3G-0007-SM-4SOIF	-0.0725	DLBC	Blood	SPN-203
GTEX-ZLV1-0005-SM-4WWAP	-0.4521	DLBC	Blood	SPN-203
GTEX-OHPM-0006-SM-2HMKU	-9.9658	DLBC	Blood	SPN-203
GTEX-UTHO-0006-SM-3NMCC	1.2271	DLBC	Blood	SPN-203
GTEX-WOFM-0005-SM-3MJF3	-9.9658	DLBC	Blood	SPN-203
GTEX-QCQG-0006-SM-2S1OW	0.6969	DLBC	Blood	SPN-203
GTEX-SJXC-0005-SM-2XCE7	2.3898	DLBC	Blood	SPN-203
GTEX-12WSN-0006-SM-5NQAP	-9.9658	DLBC	Blood	SPN-203
GTEX-Y5V5-0006-SM-4V6FE	0.6699	DLBC	Blood	SPN-203
GTEX-WEY5-0006-SM-3GIKG	-1.1488	DLBC	Blood	SPN-203
GTEX-XQ3S-0006-SM-4BOQ4	1.3623	DLBC	Blood	SPN-203
GTEX-Y8E4-0006-SM-4V6EW	3.1393	DLBC	Blood	SPN-203
GTEX-12WSL-0005-SM-5NQAD	-9.9658	DLBC	Blood	SPN-203
GTEX-11ZTT-0006-SM-5N9FX	-3.3076	DLBC	Blood	SPN-203
GTEX-11OC5-0006-SM-5N9FA	4.2297	DLBC	Blood	SPN-203
GTEX-Y8DK-0005-SM-4RGNR	1.412	DLBC	Blood	SPN-203
GTEX-11NSD-0005-SM-5LZZ5	3.0376	DLBC	Blood	SPN-203
GTEX-13OW6-0005-SM-5NQ9Z	2.5804	DLBC	Blood	SPN-203
GTEX-11VI4-0006-SM-5N9D8	-0.5756	DLBC	Blood	SPN-203
GTEX-PLZ4-0006-SM-2S1NY	-9.9658	DLBC	Blood	SPN-203
GTEX-11DXX-0005-SM-5NQ8B	-9.9658	DLBC	Blood	SPN-203
GTEX-132Q8-0006-SM-5NQA4	-1.7809	DLBC	Blood	SPN-203
GTEX-13FXS-0006-SM-5O99X	1.9226	DLBC	Blood	SPN-203
GTEX-11ILO-0006-SM-5LZWE	2.1798	DLBC	Blood	SPN-203
GTEX-12C56-0006-SM-5N9E9	-9.9658	DLBC	Blood	SPN-203
GTEX-13CIG-0006-SM-5P9HF	-9.9658	DLBC	Blood	SPN-203
GTEX-ZVP2-0005-SM-51MRK	-9.9658	DLBC	Blood	SPN-203
GTEX-131XF-0006-SM-5P9HK	-0.9406	DLBC	Blood	SPN-203
GTEX-Y5LM-0005-SM-4V6EJ	-1.685	DLBC	Blood	SPN-203
GTEX-PWN1-0006-SM-5SI7T	-9.9658	DLBC	Blood	SPN-203
GTEX-WHSE-0006-SM-3NMBW	0.058	DLBC	Blood	SPN-203
GTEX-13OW8-0005-SM-5NQAC	-0.1828	DLBC	Blood	SPN-203
GTEX-OIZH-0005-SM-2HMJN	-0.8599	DLBC	Blood	SPN-203
GTEX-PLZ5-0006-SM-5S2W5	-9.9658	DLBC	Blood	SPN-203
GTEX-1192W-0005-SM-5NQBQ	0.3115	DLBC	Blood	SPN-203
GTEX-POMQ-0006-SM-33HBY	-2.7274	DLBC	Blood	SPN-203
GTEX-ZF29-0006-SM-4WKGQ	-2.8262	DLBC	Blood	SPN-203
GTEX-WYVS-0006-SM-3NMA7	1.2696	DLBC	Blood	SPN-203
GTEX-14C38-0006-SM-5NQBF	-9.9658	DLBC	Blood	SPN-203
GTEX-132QS-0005-SM-5LZXK	-1.0862	DLBC	Blood	SPN-203
GTEX-1399S-0006-SM-5NQ7U	0.0854	DLBC	Blood	SPN-203
GTEX-139UC-0005-SM-5PNU7	1.2992	DLBC	Blood	SPN-203
GTEX-ZPCL-0006-SM-4WWAS	-3.6259	DLBC	Blood	SPN-203
GTEX-ZF28-0005-SM-4WKH3	-0.1993	DLBC	Blood	SPN-203
GTEX-QLQW-0005-SM-2S1RA	-0.2671	DLBC	Blood	SPN-203
GTEX-13W3W-0005-SM-5SI9Y	-9.9658	DLBC	Blood	SPN-203
GTEX-ZVZP-0006-SM-51MSW	-9.9658	DLBC	Blood	SPN-203
GTEX-13OVG-0005-SM-5P9HA	-3.3076	DLBC	Blood	SPN-203
GTEX-XPVG-0006-SM-4B65Z	-9.9658	DLBC	Blood	SPN-203
GTEX-14BIL-0006-SM-5N9F2	-3.1714	DLBC	Blood	SPN-203
