sample_id	TPM	cancer_type	tissue_type	transcript
GTEX-147F4-0006-SM-5O99T	-5.5735	DLBC	Blood	SPN-204
GTEX-XBED-0006-SM-47JXO	-1.7809	DLBC	Blood	SPN-204
GTEX-11EQ8-0006-SM-5P9HJ	-2.8262	DLBC	Blood	SPN-204
GTEX-WHSB-0005-SM-3LK7C	-3.0469	DLBC	Blood	SPN-204
GTEX-RVPV-0006-SM-2TF6Q	-1.4305	DLBC	Blood	SPN-204
GTEX-RU1J-0006-SM-2TF6M	0.346	DLBC	Blood	SPN-204
GTEX-WOFM-0005-SM-3MJF3	-1.3548	DLBC	Blood	SPN-204
GTEX-11EQ9-0006-SM-5LUB6	-3.0469	DLBC	Blood	SPN-204
GTEX-132Q8-0006-SM-5NQA4	-1.8836	DLBC	Blood	SPN-204
GTEX-XPT6-0006-SM-4B66Q	-9.9658	DLBC	Blood	SPN-204
GTEX-13CZU-0005-SM-5LU8K	0.3231	DLBC	Blood	SPN-204
GTEX-WI4N-0005-SM-3LK7E	0.1124	DLBC	Blood	SPN-204
GTEX-14A5H-0006-SM-5O9AI	-1.5522	DLBC	Blood	SPN-204
GTEX-XBEW-0006-SM-4AT4E	0.3685	DLBC	Blood	SPN-204
GTEX-139TT-0006-SM-5O9CG	-1.2828	DLBC	Blood	SPN-204
GTEX-U3ZN-0006-SM-3DB7Y	-1.8836	DLBC	Blood	SPN-204
GTEX-PWN1-0006-SM-5SI7T	-9.9658	DLBC	Blood	SPN-204
GTEX-SJXC-0005-SM-2XCE7	-0.8084	DLBC	Blood	SPN-204
GTEX-11PRG-0005-SM-5NQ6X	-3.458	DLBC	Blood	SPN-204
GTEX-NPJ8-0007-SM-26GMF	-0.8084	DLBC	Blood	SPN-204
GTEX-REY6-0005-SM-2TF54	-0.3022	DLBC	Blood	SPN-204
GTEX-S4Q7-0006-SM-3K2AT	-2.4659	DLBC	Blood	SPN-204
GTEX-14BMU-0006-SM-5MR3T	-2.8262	DLBC	Blood	SPN-204
GTEX-OHPN-0005-SM-2YUML	1.1316	DLBC	Blood	SPN-204
GTEX-NPJ8-0007-SM-2D7VX	-9.9658	DLBC	Blood	SPN-204
GTEX-TMZS-0006-SM-3DB8G	-0.7108	DLBC	Blood	SPN-204
GTEX-PLZ4-0006-SM-5SI8L	0.2154	DLBC	Blood	SPN-204
GTEX-13CIG-0006-SM-5P9HF	-1.2828	DLBC	Blood	SPN-204
GTEX-Y9LG-0006-SM-4VBRK	-1.9379	DLBC	Blood	SPN-204
GTEX-N7MS-0007-SM-2D7W1	-0.6873	DLBC	Blood	SPN-204
GTEX-R45C-0006-SM-3GAD6	-2.4659	DLBC	Blood	SPN-204
GTEX-VUSG-0006-SM-3GIK9	1.3735	DLBC	Blood	SPN-204
GTEX-V1D1-0006-SM-3NMCE	0.688	DLBC	Blood	SPN-204
GTEX-YECK-0005-SM-4W217	0.3685	DLBC	Blood	SPN-204
GTEX-OHPK-0006-SM-2HMKH	-0.7346	DLBC	Blood	SPN-204
GTEX-NL3G-0007-SM-4SOIF	-3.458	DLBC	Blood	SPN-204
GTEX-13111-0005-SM-5NQ7Z	-0.5973	DLBC	Blood	SPN-204
GTEX-S7SE-0005-SM-2XCEA	0.24	DLBC	Blood	SPN-204
GTEX-R53T-0005-SM-3GADK	1.5709	DLBC	Blood	SPN-204
GTEX-ZXES-0005-SM-57WCB	-1.3183	DLBC	Blood	SPN-204
GTEX-XXEK-0005-SM-4BRWJ	-0.7108	DLBC	Blood	SPN-204
GTEX-117XS-0005-SM-5PNU6	-1.5522	DLBC	Blood	SPN-204
GTEX-X585-0005-SM-46MV3	1.9931	DLBC	Blood	SPN-204
GTEX-12WSJ-0005-SM-5LU8S	-1.3548	DLBC	Blood	SPN-204
GTEX-XV7Q-0005-SM-4BRWI	0.9115	DLBC	Blood	SPN-204
GTEX-XYKS-0005-SM-4BRUD	-0.9971	DLBC	Blood	SPN-204
GTEX-PVOW-0006-SM-3NMB8	-2.0529	DLBC	Blood	SPN-204
GTEX-YB5E-0005-SM-4VDSO	-0.5543	DLBC	Blood	SPN-204
GTEX-132AR-0006-SM-5NQ7N	0.4233	DLBC	Blood	SPN-204
GTEX-11DXZ-0006-SM-5LZZH	0.0014	DLBC	Blood	SPN-204
GTEX-R55G-0006-SM-2TC6O	-2.2447	DLBC	Blood	SPN-204
GTEX-XUJ4-0005-SM-4BOQ6	-0.9132	DLBC	Blood	SPN-204
GTEX-111YS-0006-SM-5NQBE	-2.3884	DLBC	Blood	SPN-204
GTEX-13FXS-0006-SM-5O99X	-0.3752	DLBC	Blood	SPN-204
GTEX-12C56-0006-SM-5N9E9	-3.1714	DLBC	Blood	SPN-204
GTEX-RVPU-0005-SM-2TF6L	-1.7322	DLBC	Blood	SPN-204
GTEX-ZVZP-0006-SM-51MSW	-0.9132	DLBC	Blood	SPN-204
GTEX-XUZC-0005-SM-4BOQ8	-2.1779	DLBC	Blood	SPN-204
GTEX-148VJ-0006-SM-5NQB1	-1.4305	DLBC	Blood	SPN-204
GTEX-ZUA1-0005-SM-4YCEV	-1.5951	DLBC	Blood	SPN-204
GTEX-WXYG-0005-SM-3NB3M	-1.3921	DLBC	Blood	SPN-204
GTEX-XMD2-0006-SM-4WWEG	-0.5332	DLBC	Blood	SPN-204
GTEX-14BMV-0005-SM-5NQ6Y	2.3677	DLBC	Blood	SPN-204
GTEX-WYBS-0005-SM-4ONDR	-0.5973	DLBC	Blood	SPN-204
GTEX-1497J-0005-SM-5NQBD	1.0433	DLBC	Blood	SPN-204
GTEX-ZTPG-0006-SM-4YCFG	0.5069	DLBC	Blood	SPN-204
GTEX-139UC-0005-SM-5PNU7	-1.8314	DLBC	Blood	SPN-204
GTEX-ZTX8-0006-SM-4YCE4	-1.8314	DLBC	Blood	SPN-204
GTEX-ZPIC-0005-SM-4WWEB	-3.6259	DLBC	Blood	SPN-204
GTEX-N7MT-0007-SM-3GACQ	0.1648	DLBC	Blood	SPN-204
GTEX-NPJ7-0006-SM-3GACR	-0.1828	DLBC	Blood	SPN-204
GTEX-WK11-0006-SM-3NB3J	0.8883	DLBC	Blood	SPN-204
GTEX-TKQ2-0006-SM-33HBH	-0.5756	DLBC	Blood	SPN-204
GTEX-WRHU-0006-SM-3MJF6	0.6699	DLBC	Blood	SPN-204
GTEX-148VI-0006-SM-5O9A6	-0.8599	DLBC	Blood	SPN-204
GTEX-VJYA-0005-SM-3P5ZD	-1.2481	DLBC	Blood	SPN-204
GTEX-WRHK-0005-SM-3MJF5	-0.7108	DLBC	Blood	SPN-204
GTEX-YF7O-0005-SM-4W1ZU	-0.0277	DLBC	Blood	SPN-204
GTEX-WY7C-0006-SM-3NB3L	-3.3076	DLBC	Blood	SPN-204
GTEX-11I78-0005-SM-5N9GB	-0.8084	DLBC	Blood	SPN-204
GTEX-ZV68-0006-SM-4YCEJ	-0.1993	DLBC	Blood	SPN-204
GTEX-13S7M-0005-SM-5NQ76	0.1776	DLBC	Blood	SPN-204
GTEX-XMK1-0005-SM-4B665	-0.1187	DLBC	Blood	SPN-204
GTEX-R55F-0005-SM-2TF4W	-1.1488	DLBC	Blood	SPN-204
GTEX-QLQ7-0005-SM-2S1QP	-1.6394	DLBC	Blood	SPN-204
GTEX-12WSK-0006-SM-5NQA1	-2.4659	DLBC	Blood	SPN-204
GTEX-1399R-0006-SM-5N9FR	2.0535	DLBC	Blood	SPN-204
GTEX-1313W-0006-SM-5O9B1	-2.2447	DLBC	Blood	SPN-204
GTEX-O5YT-0007-SM-32PK7	-2.0529	DLBC	Blood	SPN-204
GTEX-QCQG-0006-SM-5SI8M	-0.5543	DLBC	Blood	SPN-204
GTEX-13CF3-0006-SM-5N9ED	-5.5735	DLBC	Blood	SPN-204
GTEX-ZTTD-0006-SM-51MSJ	-2.1779	DLBC	Blood	SPN-204
GTEX-RTLS-0006-SM-2TF58	-0.9971	DLBC	Blood	SPN-204
GTEX-ZVZQ-0006-SM-51MR8	-1.2481	DLBC	Blood	SPN-204
GTEX-13U4I-0006-SM-5N9CI	-0.5125	DLBC	Blood	SPN-204
GTEX-12WSD-0005-SM-5N9FZ	0.7579	DLBC	Blood	SPN-204
GTEX-11LCK-0005-SM-5O98U	-0.6416	DLBC	Blood	SPN-204
GTEX-WZTO-0006-SM-3NM9T	-1.9942	DLBC	Blood	SPN-204
GTEX-13W3W-0005-SM-5SI9Y	-2.0529	DLBC	Blood	SPN-204
GTEX-ZTSS-0005-SM-4YCDR	-1.7322	DLBC	Blood	SPN-204
GTEX-11ZTT-0006-SM-5N9FX	-2.9324	DLBC	Blood	SPN-204
GTEX-X15G-0005-SM-3NMDA	-0.1828	DLBC	Blood	SPN-204
GTEX-P44G-0006-SM-2TC6A	-2.3884	DLBC	Blood	SPN-204
GTEX-11DYG-0006-SM-5NQB2	-2.7274	DLBC	Blood	SPN-204
GTEX-X3Y1-0006-SM-3P5ZG	-1.5522	DLBC	Blood	SPN-204
GTEX-X4EP-0005-SM-3P5ZE	-3.3076	DLBC	Blood	SPN-204
GTEX-ZVT3-0006-SM-51MT9	0.044	DLBC	Blood	SPN-204
GTEX-ZDXO-0006-SM-4WKGF	-1.3548	DLBC	Blood	SPN-204
GTEX-ZVP2-0005-SM-51MRK	-0.5973	DLBC	Blood	SPN-204
GTEX-PSDG-0005-SM-3GADC	0.24	DLBC	Blood	SPN-204
GTEX-X5EB-0006-SM-46MV5	-3.0469	DLBC	Blood	SPN-204
GTEX-11NV4-0005-SM-5N9EX	1.6093	DLBC	Blood	SPN-204
GTEX-11TT1-0005-SM-5NQ8Y	-1.1811	DLBC	Blood	SPN-204
GTEX-11P81-0006-SM-5NQ7A	-0.4325	DLBC	Blood	SPN-204
GTEX-Q2AI-0006-SM-2I3FG	-2.4659	DLBC	Blood	SPN-204
GTEX-ZPCL-0006-SM-4WWAS	-2.1779	DLBC	Blood	SPN-204
GTEX-11NUK-0005-SM-5MR5F	-1.0559	DLBC	Blood	SPN-204
GTEX-XPVG-0006-SM-4B65Z	-2.4659	DLBC	Blood	SPN-204
GTEX-QXCU-0006-SM-2TC5K	-0.1828	DLBC	Blood	SPN-204
GTEX-12584-0005-SM-5N9GM	-1.1488	DLBC	Blood	SPN-204
GTEX-OOBJ-0006-SM-2I3F4	0.537	DLBC	Blood	SPN-204
GTEX-WHWD-0005-SM-3LK7D	-0.5543	DLBC	Blood	SPN-204
GTEX-131XH-0006-SM-5O98V	-2.3884	DLBC	Blood	SPN-204
GTEX-12WSI-0005-SM-5O99K	-2.5479	DLBC	Blood	SPN-204
GTEX-139TS-0005-SM-5NQC1	-1.5951	DLBC	Blood	SPN-204
GTEX-QDVN-0006-SM-48U1R	-3.816	DLBC	Blood	SPN-204
GTEX-PLZ5-0006-SM-2S1NZ	0.434	DLBC	Blood	SPN-204
GTEX-1192X-0005-SM-5NQC3	-4.035	DLBC	Blood	SPN-204
GTEX-14E1K-0006-SM-5N9DY	-0.5543	DLBC	Blood	SPN-204
GTEX-RUSQ-0006-SM-2TF6P	-2.1779	DLBC	Blood	SPN-204
GTEX-14C38-0006-SM-5NQBF	-4.6082	DLBC	Blood	SPN-204
GTEX-OOBK-0005-SM-2YUMG	-0.3383	DLBC	Blood	SPN-204
GTEX-PW2O-0006-SM-2I3DV	-0.9132	DLBC	Blood	SPN-204
GTEX-R55D-0006-SM-3GIJS	-1.1488	DLBC	Blood	SPN-204
GTEX-U412-0006-SM-3DB8J	-1.8836	DLBC	Blood	SPN-204
GTEX-T5JC-0005-SM-4DM7B	-1.9942	DLBC	Blood	SPN-204
GTEX-Y8DK-0005-SM-4RGNR	-1.8836	DLBC	Blood	SPN-204
GTEX-ZQUD-0005-SM-4YCE5	-2.2447	DLBC	Blood	SPN-204
GTEX-132NY-0005-SM-5O9AC	-0.5756	DLBC	Blood	SPN-204
GTEX-Y5V5-0006-SM-4V6FE	-0.9132	DLBC	Blood	SPN-204
GTEX-WHSE-0006-SM-3NMBW	-1.2481	DLBC	Blood	SPN-204
GTEX-UTHO-0006-SM-3NMCC	-0.1031	DLBC	Blood	SPN-204
GTEX-POYW-0006-SM-2XCF4	-0.3566	DLBC	Blood	SPN-204
GTEX-ZVTK-0006-SM-57WBK	-1.4699	DLBC	Blood	SPN-204
GTEX-POMQ-0006-SM-5SI7D	-1.2828	DLBC	Blood	SPN-204
GTEX-XLM4-0005-SM-4AT4P	0.688	DLBC	Blood	SPN-204
GTEX-QLQW-0005-SM-2S1RA	0.1124	DLBC	Blood	SPN-204
GTEX-X62O-0005-SM-46MV1	-0.8599	DLBC	Blood	SPN-204
GTEX-Y3I4-0006-SM-4TT1E	-2.2447	DLBC	Blood	SPN-204
GTEX-RWS6-0005-SM-2XCAN	-0.3201	DLBC	Blood	SPN-204
GTEX-OHPJ-0006-SM-3LK6G	0.0158	DLBC	Blood	SPN-204
GTEX-ZF29-0006-SM-4WKGQ	-2.1779	DLBC	Blood	SPN-204
GTEX-1314G-0005-SM-5NQ9O	-1.5951	DLBC	Blood	SPN-204
GTEX-TMKS-0005-SM-33OV7	-0.5332	DLBC	Blood	SPN-204
GTEX-OXRL-0005-SM-3LK6A	-1.6394	DLBC	Blood	SPN-204
GTEX-O5YW-0006-SM-3LK6E	-1.2828	DLBC	Blood	SPN-204
GTEX-131XE-0006-SM-5P9F9	-1.4305	DLBC	Blood	SPN-204
GTEX-13VXT-0005-SM-5N9F3	-1.2481	DLBC	Blood	SPN-204
GTEX-11OF3-0006-SM-5O9CM	-1.7809	DLBC	Blood	SPN-204
GTEX-XGQ4-0005-SM-4AT5U	-1.8314	DLBC	Blood	SPN-204
GTEX-13O61-0005-SM-5O9AU	-0.5756	DLBC	Blood	SPN-204
GTEX-YFCO-0005-SM-4W1ZI	-0.5756	DLBC	Blood	SPN-204
GTEX-14B4R-0006-SM-5O9A7	-2.7274	DLBC	Blood	SPN-204
GTEX-14BIN-0005-SM-5N9FE	-0.2328	DLBC	Blood	SPN-204
GTEX-13VXU-0006-SM-5N9FF	-0.9686	DLBC	Blood	SPN-204
GTEX-12WSE-0005-SM-5NQAE	-0.8339	DLBC	Blood	SPN-204
GTEX-OIZH-0005-SM-2HMJN	-2.2447	DLBC	Blood	SPN-204
GTEX-WFG7-0005-SM-3GIKM	-0.7834	DLBC	Blood	SPN-204
GTEX-ZXG5-0005-SM-57WCN	-0.1993	DLBC	Blood	SPN-204
GTEX-14C39-0005-SM-5NQBR	-2.9324	DLBC	Blood	SPN-204
GTEX-ZP4G-0006-SM-4WWE6	-0.5125	DLBC	Blood	SPN-204
GTEX-14ABY-0005-SM-5O99U	0.1257	DLBC	Blood	SPN-204
GTEX-13CZV-0006-SM-5P9IN	-5.5735	DLBC	Blood	SPN-204
GTEX-12BJ1-0006-SM-5SIB5	-1.0862	DLBC	Blood	SPN-204
GTEX-RM2N-0006-SM-2TF5H	-1.8836	DLBC	Blood	SPN-204
GTEX-13OW6-0005-SM-5NQ9Z	-0.4921	DLBC	Blood	SPN-204
GTEX-XBEC-0006-SM-4AT5T	-1.5105	DLBC	Blood	SPN-204
GTEX-13OVJ-0006-SM-5O98T	-3.816	DLBC	Blood	SPN-204
GTEX-1211K-0006-SM-5MR53	-3.6259	DLBC	Blood	SPN-204
GTEX-1269C-0005-SM-5N9CJ	-2.3147	DLBC	Blood	SPN-204
GTEX-POMQ-0006-SM-33HBY	-2.2447	DLBC	Blood	SPN-204
GTEX-QVJO-0006-SM-2S1RC	-9.9658	DLBC	Blood	SPN-204
GTEX-WEY5-0006-SM-3GIKG	-1.5105	DLBC	Blood	SPN-204
GTEX-PWN1-0006-SM-2S1NG	0.7999	DLBC	Blood	SPN-204
GTEX-QDVJ-0005-SM-2TC5X	0.6608	DLBC	Blood	SPN-204
GTEX-P4PQ-0005-SM-2HMKJ	-2.9324	DLBC	Blood	SPN-204
GTEX-12WSC-0005-SM-5MR3H	0.3907	DLBC	Blood	SPN-204
GTEX-139TU-0006-SM-5LZVN	0.1257	DLBC	Blood	SPN-204
GTEX-RU72-0006-SM-2TF65	-0.394	DLBC	Blood	SPN-204
GTEX-12WSM-0005-SM-5NQB3	-2.0529	DLBC	Blood	SPN-204
GTEX-ZVT4-0006-SM-57WB8	-1.0262	DLBC	Blood	SPN-204
GTEX-13FTX-0005-SM-5N9F6	-0.0574	DLBC	Blood	SPN-204
GTEX-XOTO-0006-SM-4B64T	-1.9942	DLBC	Blood	SPN-204
GTEX-132QS-0005-SM-5LZXK	-2.7274	DLBC	Blood	SPN-204
GTEX-11ILO-0006-SM-5LZWE	0.8082	DLBC	Blood	SPN-204
GTEX-R55E-0006-SM-2TC5G	1.3846	DLBC	Blood	SPN-204
GTEX-X4LF-0006-SM-3NMCO	-0.9971	DLBC	Blood	SPN-204
GTEX-T5JW-0005-SM-3GADE	-0.4521	DLBC	Blood	SPN-204
GTEX-Y5V6-0005-SM-4V6FD	-3.816	DLBC	Blood	SPN-204
GTEX-11GSP-0006-SM-5N9EL	-2.5479	DLBC	Blood	SPN-204
GTEX-117YW-0005-SM-5NQ8Z	-0.394	DLBC	Blood	SPN-204
GTEX-WFJO-0005-SM-3GIKY	-0.1828	DLBC	Blood	SPN-204
GTEX-12WSG-0005-SM-5NQA2	-1.6394	DLBC	Blood	SPN-204
GTEX-XUW1-0005-SM-4BOQ7	-0.7346	DLBC	Blood	SPN-204
GTEX-SE5C-0006-SM-4BRW5	-1.2142	DLBC	Blood	SPN-204
GTEX-RNOR-0005-SM-2TF4Z	0.7146	DLBC	Blood	SPN-204
GTEX-Q2AG-0005-SM-5SI7F	-0.7346	DLBC	Blood	SPN-204
GTEX-1399U-0005-SM-5NQ8K	-1.3921	DLBC	Blood	SPN-204
GTEX-113JC-0006-SM-5O997	-2.6349	DLBC	Blood	SPN-204
GTEX-12WSN-0006-SM-5NQAP	0.605	DLBC	Blood	SPN-204
GTEX-14A5I-0005-SM-5N9FU	-2.6349	DLBC	Blood	SPN-204
GTEX-ZLV1-0005-SM-4WWAP	-4.2934	DLBC	Blood	SPN-204
GTEX-XK95-0005-SM-4AT4S	-3.6259	DLBC	Blood	SPN-204
GTEX-11WQC-0006-SM-5LZVP	0.4552	DLBC	Blood	SPN-204
GTEX-11ZTS-0005-SM-5NQ8A	-0.1187	DLBC	Blood	SPN-204
GTEX-11DXX-0005-SM-5NQ8B	-1.7809	DLBC	Blood	SPN-204
GTEX-ZDYS-0002-SM-4WKGR	-0.2498	DLBC	Blood	SPN-204
GTEX-11UD2-0005-SM-5NQ9B	-1.9379	DLBC	Blood	SPN-204
GTEX-PLZ5-0006-SM-5S2W5	-0.8084	DLBC	Blood	SPN-204
GTEX-14BIM-0006-SM-5O9AA	-1.9942	DLBC	Blood	SPN-204
GTEX-Y5LM-0005-SM-4V6EJ	-1.3921	DLBC	Blood	SPN-204
GTEX-1212Z-0006-SM-5NQ8M	-1.2481	DLBC	Blood	SPN-204
GTEX-ZF28-0005-SM-4WKH3	-9.9658	DLBC	Blood	SPN-204
GTEX-ZG7Y-0006-SM-4WWEA	-2.1779	DLBC	Blood	SPN-204
GTEX-ZDTT-0006-SM-4WKFP	-0.9686	DLBC	Blood	SPN-204
GTEX-ZVE2-0006-SM-51MRW	-1.2142	DLBC	Blood	SPN-204
GTEX-11XUK-0005-SM-5LU9F	-1.2828	DLBC	Blood	SPN-204
GTEX-ZGAY-0006-SM-4WWAQ	-0.3566	DLBC	Blood	SPN-204
GTEX-13OW8-0005-SM-5NQAC	-4.035	DLBC	Blood	SPN-204
GTEX-TML8-0005-SM-32QPA	-0.2159	DLBC	Blood	SPN-204
GTEX-PWCY-0005-SM-2I3E2	-4.2934	DLBC	Blood	SPN-204
GTEX-ZPU1-0006-SM-4WWAT	-0.7834	DLBC	Blood	SPN-204
GTEX-QCQG-0006-SM-2S1OW	-0.5973	DLBC	Blood	SPN-204
GTEX-13FTW-0005-SM-5LZVZ	-0.5543	DLBC	Blood	SPN-204
GTEX-QMRM-0005-SM-3NB2A	-1.5105	DLBC	Blood	SPN-204
GTEX-ZF2S-0006-SM-4WKHF	-1.9942	DLBC	Blood	SPN-204
GTEX-S7PM-0006-SM-3NM8C	-1.6394	DLBC	Blood	SPN-204
GTEX-XMD1-0006-SM-4AT4Q	-4.035	DLBC	Blood	SPN-204
GTEX-14E6C-0005-SM-5O98N	-1.4305	DLBC	Blood	SPN-204
GTEX-Y111-0006-SM-4SOIO	-0.5973	DLBC	Blood	SPN-204
GTEX-WH7G-0005-SM-3NMBX	-2.8262	DLBC	Blood	SPN-204
GTEX-12126-0006-SM-5O9B8	-0.7834	DLBC	Blood	SPN-204
GTEX-YBZK-0005-SM-59HKG	0.1776	DLBC	Blood	SPN-204
GTEX-YFC4-0006-SM-4RGLV	0.2029	DLBC	Blood	SPN-204
GTEX-12WSH-0005-SM-5NQ9P	0.5069	DLBC	Blood	SPN-204
GTEX-PLZ4-0006-SM-2S1NY	1.1897	DLBC	Blood	SPN-204
GTEX-WFG8-0006-SM-3GIKS	-9.9658	DLBC	Blood	SPN-204
GTEX-11NSD-0005-SM-5LZZ5	-0.2498	DLBC	Blood	SPN-204
GTEX-11ZUS-0006-SM-5O9AJ	0.2998	DLBC	Blood	SPN-204
GTEX-Y8E4-0006-SM-4V6EW	-1.3921	DLBC	Blood	SPN-204
GTEX-WVLH-0006-SM-3MJF7	-1.2142	DLBC	Blood	SPN-204
GTEX-Q734-0006-SM-2I3FJ	1.5415	DLBC	Blood	SPN-204
GTEX-U3ZG-0006-SM-47JWX	-2.6349	DLBC	Blood	SPN-204
GTEX-11VI4-0006-SM-5N9D8	-1.1172	DLBC	Blood	SPN-204
GTEX-12WSL-0005-SM-5NQAD	-2.2447	DLBC	Blood	SPN-204
GTEX-139T8-0006-SM-5NQ6V	-0.9132	DLBC	Blood	SPN-204
GTEX-SNOS-0006-SM-32PLH	-1.2481	DLBC	Blood	SPN-204
GTEX-OIZI-0005-SM-2XCED	-4.2934	DLBC	Blood	SPN-204
GTEX-14BIL-0006-SM-5N9F2	-4.6082	DLBC	Blood	SPN-204
GTEX-131XG-0006-SM-5O9CE	-1.8314	DLBC	Blood	SPN-204
GTEX-13OVK-0006-SM-5O9B7	-2.1779	DLBC	Blood	SPN-204
GTEX-OXRP-0006-SM-2I3FN	-1.8314	DLBC	Blood	SPN-204
GTEX-XQ3S-0006-SM-4BOQ4	-0.3022	DLBC	Blood	SPN-204
GTEX-1399S-0006-SM-5NQ7U	0.2154	DLBC	Blood	SPN-204
GTEX-12WSA-0005-SM-5O9BM	-4.2934	DLBC	Blood	SPN-204
GTEX-11EMC-0006-SM-5O9DN	-2.114	DLBC	Blood	SPN-204
GTEX-ZF3C-0005-SM-4WWAR	0.0014	DLBC	Blood	SPN-204
GTEX-13S86-0005-SM-5NQ7I	1.1512	DLBC	Blood	SPN-204
GTEX-T6MO-0006-SM-32QOU	-3.816	DLBC	Blood	SPN-204
GTEX-X4XX-0005-SM-3NMCS	-0.1187	DLBC	Blood	SPN-204
GTEX-WHPG-0006-SM-3NMBV	-2.0529	DLBC	Blood	SPN-204
GTEX-WOFL-0006-SM-3TW8K	-1.4305	DLBC	Blood	SPN-204
GTEX-12696-0005-SM-5LZYS	-1.0862	DLBC	Blood	SPN-204
GTEX-11O72-0006-SM-5O9DB	-3.3076	DLBC	Blood	SPN-204
GTEX-12WSB-0006-SM-5O998	1.6045	DLBC	Blood	SPN-204
GTEX-139D8-0006-SM-5LZX8	-0.8084	DLBC	Blood	SPN-204
GTEX-WWYW-0005-SM-3NB3K	-1.2481	DLBC	Blood	SPN-204
GTEX-14DAR-0006-SM-5N9GC	-1.0262	DLBC	Blood	SPN-204
GTEX-X261-0005-SM-4PQYX	-2.6349	DLBC	Blood	SPN-204
GTEX-P4QS-0005-SM-2I3EY	-4.2934	DLBC	Blood	SPN-204
GTEX-14ICL-0006-SM-5SIAB	0.7579	DLBC	Blood	SPN-204
GTEX-ZC5H-0005-SM-4WAXM	-2.5479	DLBC	Blood	SPN-204
GTEX-12ZZW-0005-SM-5O9BY	-4.6082	DLBC	Blood	SPN-204
GTEX-WFON-0005-SM-3NMC9	-2.2447	DLBC	Blood	SPN-204
GTEX-14E6D-0005-SM-5N9D7	0.3907	DLBC	Blood	SPN-204
GTEX-PLZ6-0006-SM-33HBZ	-5.5735	DLBC	Blood	SPN-204
GTEX-12KS4-0005-SM-5SI94	-0.2159	DLBC	Blood	SPN-204
GTEX-TMMY-0005-SM-33HBN	-1.2142	DLBC	Blood	SPN-204
GTEX-13OVG-0005-SM-5P9HA	-2.5479	DLBC	Blood	SPN-204
GTEX-WYVS-0006-SM-3NMA7	1.1117	DLBC	Blood	SPN-204
GTEX-XQ8I-0006-SM-4BOQ5	-5.5735	DLBC	Blood	SPN-204
GTEX-1399Q-0005-SM-5NQAG	2.6895	DLBC	Blood	SPN-204
GTEX-11GSO-0005-SM-5O9CA	-2.114	DLBC	Blood	SPN-204
GTEX-11DXY-0006-SM-5NQ8N	-1.4699	DLBC	Blood	SPN-204
GTEX-PWOO-0006-SM-2I3E3	-0.6873	DLBC	Blood	SPN-204
GTEX-QVUS-0006-SM-3GAE8	-0.4521	DLBC	Blood	SPN-204
GTEX-OHPM-0006-SM-2HMKU	-0.5756	DLBC	Blood	SPN-204
GTEX-QMR6-0005-SM-32PKY	-3.816	DLBC	Blood	SPN-204
GTEX-W5WG-0006-SM-3GIJT	-0.5756	DLBC	Blood	SPN-204
GTEX-TSE9-0005-SM-4DXUF	-2.4659	DLBC	Blood	SPN-204
GTEX-1192W-0005-SM-5NQBQ	-1.8314	DLBC	Blood	SPN-204
GTEX-N7MS-0007-SM-26GME	-1.1172	DLBC	Blood	SPN-204
GTEX-NPJ8-0007-SM-26GMW	-3.0469	DLBC	Blood	SPN-204
GTEX-WQUQ-0006-SM-3MJF4	-0.0574	DLBC	Blood	SPN-204
GTEX-14DAQ-0005-SM-5NQ7B	1.6785	DLBC	Blood	SPN-204
GTEX-13113-0006-SM-5NQ7X	-5.0116	DLBC	Blood	SPN-204
GTEX-X88G-0006-SM-47JX5	1.412	DLBC	Blood	SPN-204
GTEX-14E7W-0006-SM-5N9GG	-0.0574	DLBC	Blood	SPN-204
GTEX-11OC5-0006-SM-5N9FA	1.0293	DLBC	Blood	SPN-204
GTEX-14H4A-0006-SM-5N9E3	-2.8262	DLBC	Blood	SPN-204
GTEX-X638-0005-SM-47JX6	0.6699	DLBC	Blood	SPN-204
GTEX-14A6H-0006-SM-5NQ7W	1.0293	DLBC	Blood	SPN-204
GTEX-XAJ8-0006-SM-46MVM	-0.4521	DLBC	Blood	SPN-204
GTEX-Y8E5-0006-SM-47JWQ	-1.9379	DLBC	Blood	SPN-204
GTEX-13CF2-0006-SM-5O99L	-2.3147	DLBC	Blood	SPN-204
GTEX-Y3IK-0005-SM-4WWDE	-0.7108	DLBC	Blood	SPN-204
GTEX-11P82-0006-SM-5N9FY	-1.4699	DLBC	Blood	SPN-204
GTEX-131XF-0006-SM-5P9HK	-2.4659	DLBC	Blood	SPN-204
GTEX-S341-0006-SM-3NM8D	-3.458	DLBC	Blood	SPN-204
GTEX-139T6-0006-SM-5LU92	-1.685	DLBC	Blood	SPN-204
GTEX-11WQK-0005-SM-5O9AV	-0.2498	DLBC	Blood	SPN-204
GTEX-Y114-0006-SM-4TT76	-0.4719	DLBC	Blood	SPN-204
GTEX-113IC-0006-SM-5NQ9C	2.1345	DLBC	Blood	SPN-204
GTEX-Y8LW-0005-SM-4V6EV	-1.5105	DLBC	Blood	SPN-204
GTEX-NL3H-0006-SM-2I3FW	-1.1488	DLBC	Blood	SPN-204
GTEX-ZDTS-0006-SM-4WAYZ	0.0014	DLBC	Blood	SPN-204
GTEX-ZE9C-0006-SM-4WKG2	1.2934	DLBC	Blood	SPN-204
