sample_id	TPM	cancer_type	tissue_type	transcript
GTEX-QXCU-1926-SM-48FE4	-3.458	STAD	Stomach	SPN-201
GTEX-13PVQ-2126-SM-5L3FW	-0.7108	STAD	Stomach	SPN-201
GTEX-111YS-1126-SM-5GZYQ	-1.685	STAD	Stomach	SPN-201
GTEX-WHSB-1226-SM-4M1XR	-1.5951	STAD	Stomach	SPN-201
GTEX-YJ8A-1526-SM-5P9FT	-2.8262	STAD	Stomach	SPN-201
GTEX-WH7G-1526-SM-4LVMX	-2.1779	STAD	Stomach	SPN-201
GTEX-13O61-1126-SM-5L3FI	-3.816	STAD	Stomach	SPN-201
GTEX-ZVT2-1626-SM-51MRC	-2.8262	STAD	Stomach	SPN-201
TCGA-BR-6454-11	0.5568	STAD	Stomach	SPN-201
GTEX-WXYG-1626-SM-4ONCR	-1.5105	STAD	Stomach	SPN-201
GTEX-T6MO-0726-SM-4DM58	-1.6394	STAD	Stomach	SPN-201
GTEX-SUCS-0926-SM-4DM4Z	-6.5064	STAD	Stomach	SPN-201
GTEX-ZVP2-1626-SM-5GU5D	-0.9132	STAD	Stomach	SPN-201
GTEX-13113-0726-SM-5LZUF	-1.8836	STAD	Stomach	SPN-201
TCGA-IN-8663-11	-2.3147	STAD	Stomach	SPN-201
GTEX-11WQK-2626-SM-5EQ4K	-5.5735	STAD	Stomach	SPN-201
GTEX-13O3Q-2126-SM-5KM4C	-3.0469	STAD	Stomach	SPN-201
GTEX-11VI4-0326-SM-5EQ6L	-2.7274	STAD	Stomach	SPN-201
GTEX-11EI6-2426-SM-5PNVS	-3.458	STAD	Stomach	SPN-201
GTEX-WYVS-1326-SM-4ONCQ	-1.8836	STAD	Stomach	SPN-201
GTEX-ZZPU-1426-SM-5GZZ6	-1.9942	STAD	Stomach	SPN-201
GTEX-ZZ64-0426-SM-5E43F	-2.2447	STAD	Stomach	SPN-201
TCGA-HU-A4GH-11	-1.2828	STAD	Stomach	SPN-201
TCGA-BR-6453-11	0.2642	STAD	Stomach	SPN-201
GTEX-12WS9-1426-SM-5FQT3	-3.6259	STAD	Stomach	SPN-201
TCGA-BR-7703-11	-0.2328	STAD	Stomach	SPN-201
GTEX-SNMC-0626-SM-4DM6H	-0.4325	STAD	Stomach	SPN-201
GTEX-Y3I4-1626-SM-4TT7W	-0.6416	STAD	Stomach	SPN-201
TCGA-BR-6802-11	-2.9324	STAD	Stomach	SPN-201
GTEX-XQ8I-2026-SM-4BOOL	-1.5951	STAD	Stomach	SPN-201
GTEX-X15G-1126-SM-4PQZG	-2.3147	STAD	Stomach	SPN-201
GTEX-QMRM-1126-SM-447BN	-1.7322	STAD	Stomach	SPN-201
GTEX-RM2N-0826-SM-48FD3	-1.4305	STAD	Stomach	SPN-201
GTEX-117YW-2226-SM-5N9DB	-1.3548	STAD	Stomach	SPN-201
GTEX-RU1J-0526-SM-46MUT	-1.685	STAD	Stomach	SPN-201
GTEX-13OVI-2426-SM-5KM4J	-2.114	STAD	Stomach	SPN-201
GTEX-13OW6-2526-SM-5IJEC	-3.0469	STAD	Stomach	SPN-201
GTEX-OHPK-1526-SM-3MJGM	-1.8314	STAD	Stomach	SPN-201
GTEX-Y3IK-1426-SM-4YCES	-0.4719	STAD	Stomach	SPN-201
GTEX-YFCO-0826-SM-5LUAG	-1.2142	STAD	Stomach	SPN-201
GTEX-ZTX8-0426-SM-59HLG	-1.4699	STAD	Stomach	SPN-201
GTEX-XBED-1226-SM-4AT5V	-1.7322	STAD	Stomach	SPN-201
GTEX-13CF3-1926-SM-5K7WF	-2.3884	STAD	Stomach	SPN-201
TCGA-FP-7829-11	-2.8262	STAD	Stomach	SPN-201
GTEX-12WSJ-0926-SM-5P9JD	-2.3884	STAD	Stomach	SPN-201
GTEX-146FR-2026-SM-5NQAI	-1.1811	STAD	Stomach	SPN-201
GTEX-ZV6S-0926-SM-57WGB	-3.816	STAD	Stomach	SPN-201
GTEX-13QBU-1126-SM-5LU44	-3.0469	STAD	Stomach	SPN-201
GTEX-13D11-2126-SM-5IFH2	0.1124	STAD	Stomach	SPN-201
GTEX-132AR-2426-SM-5IFFD	-1.7809	STAD	Stomach	SPN-201
TCGA-HU-A4GY-11	-1.5105	STAD	Stomach	SPN-201
GTEX-WFG7-1326-SM-4LMK1	-1.1811	STAD	Stomach	SPN-201
GTEX-11NSD-1426-SM-5HL67	-1.4305	STAD	Stomach	SPN-201
GTEX-OIZH-1526-SM-3NB1J	-3.0469	STAD	Stomach	SPN-201
GTEX-Q2AH-1126-SM-48TZM	-0.6193	STAD	Stomach	SPN-201
GTEX-ZLFU-1326-SM-4WWET	-1.0862	STAD	Stomach	SPN-201
GTEX-UJHI-1026-SM-4IHJP	-2.1779	STAD	Stomach	SPN-201
GTEX-13X6H-1626-SM-5Q5CT	-2.1779	STAD	Stomach	SPN-201
TCGA-IN-AB1X-11	-0.8599	STAD	Stomach	SPN-201
TCGA-IN-AB1V-11	0.3573	STAD	Stomach	SPN-201
TCGA-CG-5722-11	1.0642	STAD	Stomach	SPN-201
TCGA-FP-7735-11	-1.6394	STAD	Stomach	SPN-201
TCGA-CG-5720-11	0.6145	STAD	Stomach	SPN-201
GTEX-12WSD-2326-SM-59HKQ	-1.685	STAD	Stomach	SPN-201
GTEX-12696-1726-SM-5EQLH	-2.8262	STAD	Stomach	SPN-201
GTEX-Y8E4-1526-SM-4WWDI	-0.6873	STAD	Stomach	SPN-201
GTEX-12C56-0526-SM-5FQST	-2.1779	STAD	Stomach	SPN-201
GTEX-NFK9-1526-SM-3LK7B	-2.3884	STAD	Stomach	SPN-201
GTEX-WFON-1126-SM-4LVMA	-2.1779	STAD	Stomach	SPN-201
GTEX-P78B-1826-SM-3P5YX	0.7407	STAD	Stomach	SPN-201
GTEX-144GN-1226-SM-5O991	-1.0559	STAD	Stomach	SPN-201
GTEX-TKQ1-0526-SM-4DXTG	-4.6082	STAD	Stomach	SPN-201
GTEX-ZP4G-1226-SM-4WWCJ	-1.9942	STAD	Stomach	SPN-201
GTEX-PX3G-1526-SM-48U11	-2.8262	STAD	Stomach	SPN-201
GTEX-SNOS-0826-SM-4DM5N	-1.0262	STAD	Stomach	SPN-201
GTEX-11I78-1726-SM-5A5M3	-0.7588	STAD	Stomach	SPN-201
TCGA-BR-8060-11	-0.5543	STAD	Stomach	SPN-201
GTEX-ZLV1-0826-SM-4WWEQ	-3.0469	STAD	Stomach	SPN-201
GTEX-T5JW-0926-SM-4DM5K	-3.3076	STAD	Stomach	SPN-201
GTEX-ZEX8-1626-SM-4WKG7	-1.5522	STAD	Stomach	SPN-201
GTEX-T5JC-1926-SM-4DM6Q	-3.816	STAD	Stomach	SPN-201
TCGA-HU-A4GC-11	-1.685	STAD	Stomach	SPN-201
TCGA-BR-7704-11	0.6332	STAD	Stomach	SPN-201
GTEX-ZQUD-0826-SM-57WDQ	-1.8314	STAD	Stomach	SPN-201
TCGA-BR-7716-11	0.2998	STAD	Stomach	SPN-201
GTEX-S341-0626-SM-4AD5T	-1.1488	STAD	Stomach	SPN-201
GTEX-S4UY-1626-SM-4AD55	-0.8599	STAD	Stomach	SPN-201
GTEX-YEC3-1426-SM-4WWEM	-2.8262	STAD	Stomach	SPN-201
GTEX-P4PP-1526-SM-3P61M	-3.0469	STAD	Stomach	SPN-201
GTEX-Y9LG-1026-SM-5IFJN	-0.8599	STAD	Stomach	SPN-201
GTEX-T8EM-1226-SM-4DM5J	-0.5756	STAD	Stomach	SPN-201
GTEX-Y5V6-1326-SM-4VDTF	-2.7274	STAD	Stomach	SPN-201
GTEX-S4P3-0726-SM-4AD57	-3.458	STAD	Stomach	SPN-201
GTEX-Q734-1026-SM-48U16	-1.4305	STAD	Stomach	SPN-201
GTEX-S7SF-0626-SM-4AD4V	-1.0262	STAD	Stomach	SPN-201
GTEX-WYJK-2526-SM-4ONDF	-0.8863	STAD	Stomach	SPN-201
GTEX-V955-1326-SM-4JBHR	-1.9942	STAD	Stomach	SPN-201
GTEX-ZE7O-3026-SM-51MS4	-3.1714	STAD	Stomach	SPN-201
GTEX-ZF29-1526-SM-4WKF7	-2.7274	STAD	Stomach	SPN-201
TCGA-CG-5734-11	-0.9971	STAD	Stomach	SPN-201
GTEX-VJYA-1026-SM-4KL21	-0.3383	STAD	Stomach	SPN-201
GTEX-13FTW-1726-SM-5KM2B	-1.8314	STAD	Stomach	SPN-201
TCGA-HU-A4GN-11	-1.5105	STAD	Stomach	SPN-201
GTEX-S4Z8-1226-SM-4AD6W	-4.035	STAD	Stomach	SPN-201
GTEX-Q2AI-0826-SM-48TZO	-2.3884	STAD	Stomach	SPN-201
GTEX-POYW-1326-SM-48TCG	-5.5735	ESCA	Esophagus	SPN-201
GTEX-WK11-1026-SM-4OOS8	-2.8262	ESCA	Esophagus	SPN-201
GTEX-ZP4G-1026-SM-4YCE1	-2.8262	ESCA	Esophagus	SPN-201
GTEX-12WSK-1126-SM-5LZV8	-1.7809	ESCA	Esophagus	SPN-201
GTEX-T6MO-0526-SM-4DM6R	-1.0862	ESCA	Esophagus	SPN-201
GTEX-13FHO-1726-SM-5IFGM	-1.9942	ESCA	Esophagus	SPN-201
GTEX-ZVT3-1426-SM-59HLP	-0.5973	ESCA	Esophagus	SPN-201
GTEX-11ZTS-2626-SM-5EGIC	-1.8314	ESCA	Esophagus	SPN-201
GTEX-WVLH-1426-SM-4MVNX	-3.3076	ESCA	Esophagus	SPN-201
GTEX-U3ZM-0526-SM-4DXTB	-1.3183	ESCA	Esophagus	SPN-201
GTEX-S3XE-0926-SM-4AD4S	-1.3921	ESCA	Esophagus	SPN-201
GTEX-N7MT-0326-SM-48TDP	-2.3884	ESCA	Esophagus	SPN-201
GTEX-13NYB-0926-SM-5IFFA	-1.1811	ESCA	Esophagus	SPN-201
GTEX-1212Z-2126-SM-5FQTM	-2.7274	ESCA	Esophagus	SPN-201
TCGA-L5-A43C-11	-2.114	ESCA	Esophagus	SPN-201
GTEX-ZC5H-1326-SM-5HL7E	-1.5105	ESCA	Esophagus	SPN-201
GTEX-13S86-0826-SM-5SI6J	-0.3566	ESCA	Esophagus	SPN-201
GTEX-WOFM-0626-SM-4OOS3	0.3907	ESCA	Esophagus	SPN-201
GTEX-1399S-1326-SM-5P9GH	-1.9379	ESCA	Esophagus	SPN-201
GTEX-QESD-0826-SM-47J4G	-0.6873	ESCA	Esophagus	SPN-201
GTEX-XBEW-1326-SM-4AT63	-2.3884	ESCA	Esophagus	SPN-201
GTEX-UPIC-1026-SM-4IHLT	-0.8863	ESCA	Esophagus	SPN-201
GTEX-13W46-1926-SM-5J2MF	-4.6082	ESCA	Esophagus	SPN-201
GTEX-NFK9-1126-SM-3LK78	-1.4305	ESCA	Esophagus	SPN-201
GTEX-1314G-0826-SM-5BC6L	-0.1345	ESCA	Esophagus	SPN-201
GTEX-WXYG-1226-SM-4ONCJ	-0.5332	ESCA	Esophagus	SPN-201
GTEX-T2YK-1326-SM-4DM6S	-9.9658	ESCA	Esophagus	SPN-201
GTEX-Y111-1626-SM-57WCY	0.044	ESCA	Esophagus	SPN-201
GTEX-RNOR-1226-SM-48FDQ	-0.3566	ESCA	Esophagus	SPN-201
GTEX-XMD2-1326-SM-4YCET	-2.3884	ESCA	Esophagus	SPN-201
GTEX-Y5V6-1026-SM-4VBS2	-0.4719	ESCA	Esophagus	SPN-201
GTEX-11TUW-1326-SM-5EQKV	-2.2447	ESCA	Esophagus	SPN-201
TCGA-L5-A4OQ-11	-1.8836	ESCA	Esophagus	SPN-201
GTEX-PSDG-1326-SM-48TD2	-0.8863	ESCA	Esophagus	SPN-201
GTEX-OIZG-1026-SM-3LK5X	-2.8262	ESCA	Esophagus	SPN-201
GTEX-P4QS-0626-SM-3NMD1	0.6332	ESCA	Esophagus	SPN-201
GTEX-132QS-1426-SM-5P9GE	-1.5105	ESCA	Esophagus	SPN-201
GTEX-Q2AG-1326-SM-43V8K	-0.2671	ESCA	Esophagus	SPN-201
GTEX-YB5E-0926-SM-4WWDQ	-2.5479	ESCA	Esophagus	SPN-201
GTEX-12WSL-1526-SM-5GCP8	-0.7588	ESCA	Esophagus	SPN-201
GTEX-ZE9C-1126-SM-4WWBD	-2.4659	ESCA	Esophagus	SPN-201
GTEX-145MN-1026-SM-5NQ9G	0.6145	ESCA	Esophagus	SPN-201
GTEX-XOTO-2126-SM-4B64U	-1.7809	ESCA	Esophagus	SPN-201
GTEX-ZPCL-1426-SM-57WEC	-1.4305	ESCA	Esophagus	SPN-201
GTEX-14A6H-1326-SM-5NQBC	-9.9658	ESCA	Esophagus	SPN-201
GTEX-11NUK-1326-SM-5P9GN	-2.5479	ESCA	Esophagus	SPN-201
GTEX-Y8E4-1726-SM-5LU9G	0.4865	ESCA	Esophagus	SPN-201
GTEX-12WS9-1526-SM-5FQT4	-2.6349	ESCA	Esophagus	SPN-201
GTEX-13OVG-0626-SM-5IFEP	-1.9942	ESCA	Esophagus	SPN-201
GTEX-QDVJ-0726-SM-48U1W	-1.2142	ESCA	Esophagus	SPN-201
GTEX-R3RS-1326-SM-48FE7	-1.5105	ESCA	Esophagus	SPN-201
GTEX-131XE-1426-SM-5HL7V	-0.0877	ESCA	Esophagus	SPN-201
GTEX-X62O-2226-SM-46MW3	-2.7274	ESCA	Esophagus	SPN-201
GTEX-WHWD-0926-SM-4OORY	0.3907	ESCA	Esophagus	SPN-201
GTEX-ZT9X-0526-SM-5GCOP	2.2452	ESCA	Esophagus	SPN-201
GTEX-QLQW-0526-SM-4R1KS	-0.394	ESCA	Esophagus	SPN-201
GTEX-13O61-0926-SM-5IFFE	-1.2828	ESCA	Esophagus	SPN-201
GTEX-S4Z8-0826-SM-4AD4J	-0.5756	ESCA	Esophagus	SPN-201
GTEX-WEY5-0926-SM-4LMI4	-1.1172	ESCA	Esophagus	SPN-201
GTEX-139YR-1726-SM-5IFFK	-1.1811	ESCA	Esophagus	SPN-201
GTEX-OOBK-0625-SM-3LK5P	-0.6873	ESCA	Esophagus	SPN-201
GTEX-11DYG-1326-SM-5N9DO	-1.9379	ESCA	Esophagus	SPN-201
GTEX-T8EM-0526-SM-4DM64	-2.3147	ESCA	Esophagus	SPN-201
GTEX-133LE-0626-SM-5IFFJ	-1.9942	ESCA	Esophagus	SPN-201
GTEX-PLZ5-0926-SM-3TW8L	-1.2142	ESCA	Esophagus	SPN-201
GTEX-12KS4-0926-SM-5BC5S	-0.6416	ESCA	Esophagus	SPN-201
GTEX-QEG5-1426-SM-447AS	-2.3147	ESCA	Esophagus	SPN-201
TCGA-L5-A4OR-11	-3.1714	ESCA	Esophagus	SPN-201
GTEX-R55C-0826-SM-48FCL	-1.2828	ESCA	Esophagus	SPN-201
GTEX-ZDYS-0826-SM-4WWCR	-1.1172	ESCA	Esophagus	SPN-201
GTEX-PLZ6-0526-SM-3P61C	-1.2828	ESCA	Esophagus	SPN-201
GTEX-145MO-1426-SM-5Q5BS	-2.6349	ESCA	Esophagus	SPN-201
GTEX-TKQ1-0326-SM-4DXSM	-1.9379	ESCA	Esophagus	SPN-201
GTEX-12C56-1226-SM-5FQSU	-0.0877	ESCA	Esophagus	SPN-201
GTEX-11DZ1-2026-SM-5A5KG	-0.3566	ESCA	Esophagus	SPN-201
GTEX-YF7O-0926-SM-5IFIF	-0.1187	ESCA	Esophagus	SPN-201
GTEX-TSE9-1226-SM-4DXTM	-1.1811	ESCA	Esophagus	SPN-201
GTEX-T2IS-0826-SM-4DM6L	-0.7834	ESCA	Esophagus	SPN-201
GTEX-OXRK-1326-SM-3NB1A	-1.8836	ESCA	Esophagus	SPN-201
GTEX-146FR-0426-SM-5SI97	-0.5332	ESCA	Esophagus	SPN-201
GTEX-YFC4-1226-SM-5LU9R	-3.3076	ESCA	Esophagus	SPN-201
GTEX-UPK5-1226-SM-4IHL8	-1.0262	ESCA	Esophagus	SPN-201
GTEX-X4XY-1726-SM-46MVO	-6.5064	ESCA	Esophagus	SPN-201
GTEX-13X6H-1326-SM-5LU42	-2.114	ESCA	Esophagus	SPN-201
GTEX-QLQ7-0926-SM-447BC	-1.1172	ESCA	Esophagus	SPN-201
GTEX-R53T-1126-SM-48FD4	-0.7588	ESCA	Esophagus	SPN-201
GTEX-Y8LW-0726-SM-5IFI1	-0.3752	ESCA	Esophagus	SPN-201
GTEX-RN64-1026-SM-48FDX	-5.0116	ESCA	Esophagus	SPN-201
GTEX-ZEX8-1426-SM-4WKHQ	0.2881	ESCA	Esophagus	SPN-201
GTEX-U4B1-0826-SM-4DXTW	-1.3183	ESCA	Esophagus	SPN-201
GTEX-13FTW-1626-SM-5KM4N	-1.2828	ESCA	Esophagus	SPN-201
GTEX-14DAQ-1426-SM-5RQJD	-0.7346	ESCA	Esophagus	SPN-201
GTEX-WYVS-0726-SM-4ONDO	-1.2142	ESCA	Esophagus	SPN-201
GTEX-U8XE-1726-SM-4E3IF	-1.9942	ESCA	Esophagus	SPN-201
GTEX-T5JW-1326-SM-4DM5G	-0.8599	ESCA	Esophagus	SPN-201
GTEX-ZAB5-0926-SM-5CVMV	-0.1665	ESCA	Esophagus	SPN-201
GTEX-ZQG8-2226-SM-5DUWD	-4.2934	ESCA	Esophagus	SPN-201
GTEX-13G51-0926-SM-5IFFU	-1.8836	ESCA	Esophagus	SPN-201
TCGA-L5-A4OM-11	-0.2671	ESCA	Esophagus	SPN-201
GTEX-14BIN-2726-SM-5RQIE	-2.3884	ESCA	Esophagus	SPN-201
GTEX-WHSB-0426-SM-4M1XI	-1.2828	ESCA	Esophagus	SPN-201
GTEX-XGQ4-1526-SM-4AT6H	-0.5332	ESCA	Esophagus	SPN-201
GTEX-PWCY-0726-SM-48TCS	-2.1779	ESCA	Esophagus	SPN-201
TCGA-V5-A7RE-11	1.3567	ESCA	Esophagus	SPN-201
GTEX-ZVP2-1326-SM-57WCE	-1.8836	ESCA	Esophagus	SPN-201
GTEX-13O21-0626-SM-5IJDI	-1.5522	ESCA	Esophagus	SPN-201
GTEX-14H4A-1626-SM-5SI69	-1.5951	ESCA	Esophagus	SPN-201
GTEX-144FL-2726-SM-5O98Z	-1.9942	ESCA	Esophagus	SPN-201
GTEX-Z9EW-0526-SM-5HL8S	-1.7322	ESCA	Esophagus	SPN-201
GTEX-U3ZH-1026-SM-4DXUZ	-0.5125	ESCA	Esophagus	SPN-201
GTEX-S33H-0826-SM-4AD5Y	-1.0559	ESCA	Esophagus	SPN-201
GTEX-ZY6K-0626-SM-59HJL	-2.4659	ESCA	Esophagus	SPN-201
GTEX-X8HC-1426-SM-46MWC	-2.8262	ESCA	Esophagus	SPN-201
GTEX-R55G-1026-SM-48FDI	-3.0469	ESCA	Esophagus	SPN-201
TCGA-IG-A3I8-11	-1.4699	ESCA	Esophagus	SPN-201
GTEX-Q2AH-0826-SM-48TZN	-0.6643	ESCA	Esophagus	SPN-201
GTEX-W5WG-1626-SM-4LMKG	-1.2481	ESCA	Esophagus	SPN-201
GTEX-ZPU1-1426-SM-4WWFU	-0.1993	ESCA	Esophagus	SPN-201
GTEX-132Q8-1826-SM-5EGIY	-1.5522	ESCA	Esophagus	SPN-201
GTEX-PLZ4-1626-SM-3P618	-2.0529	ESCA	Esophagus	SPN-201
GTEX-V955-1126-SM-4JBH3	-0.4921	ESCA	Esophagus	SPN-201
GTEX-13D11-1926-SM-5IFGB	-0.3752	ESCA	Esophagus	SPN-201
GTEX-YEC4-1026-SM-5P9FW	-0.0277	ESCA	Esophagus	SPN-201
GTEX-ZYFC-1626-SM-5N9EU	-1.5951	ESCA	Esophagus	SPN-201
GTEX-S4P3-0426-SM-4AD56	-1.3921	ESCA	Esophagus	SPN-201
GTEX-S341-0526-SM-4AD5U	-1.4305	ESCA	Esophagus	SPN-201
GTEX-ZZPT-1426-SM-5N9C5	-3.3076	ESCA	Esophagus	SPN-201
GTEX-144GO-2726-SM-5O9A2	-1.3548	ESCA	Esophagus	SPN-201
GTEX-11P7K-1326-SM-5BC5G	-1.7809	ESCA	Esophagus	SPN-201
GTEX-P4QT-0626-SM-3NMCP	-0.8339	ESCA	Esophagus	SPN-201
GTEX-11GSP-1826-SM-5N9DQ	-2.4659	ESCA	Esophagus	SPN-201
GTEX-13CF3-1626-SM-5IFG9	-0.4521	ESCA	Esophagus	SPN-201
GTEX-ZTX8-0226-SM-5E44D	-1.0559	ESCA	Esophagus	SPN-201
GTEX-R55D-1126-SM-48FEB	1.7575	ESCA	Esophagus	SPN-201
GTEX-XMK1-1326-SM-4B65Q	-2.3884	ESCA	Esophagus	SPN-201
GTEX-Y3I4-1226-SM-4TT8N	-1.685	ESCA	Esophagus	SPN-201
GTEX-12WSD-1826-SM-5GCOA	-1.1172	ESCA	Esophagus	SPN-201
GTEX-1269C-1026-SM-5N9EY	-3.816	ESCA	Esophagus	SPN-201
GTEX-SNMC-0526-SM-4DM69	-0.9971	ESCA	Esophagus	SPN-201
GTEX-S4Q7-0626-SM-4AD5M	-1.685	ESCA	Esophagus	SPN-201
TCGA-IC-A6RF-11	-3.3076	ESCA	Esophagus	SPN-201
GTEX-131XG-1026-SM-5GCMX	-1.2481	ESCA	Esophagus	SPN-201
GTEX-P78B-1026-SM-3NMC4	-0.4719	ESCA	Esophagus	SPN-201
GTEX-13FTX-0526-SM-5IFGS	-2.2447	ESCA	Esophagus	SPN-201
GTEX-ZAB4-1126-SM-5HL86	0.537	ESCA	Esophagus	SPN-201
GTEX-X15G-0826-SM-4PQZD	-0.0277	ESCA	Esophagus	SPN-201
GTEX-QVUS-0626-SM-447CC	-2.3147	ESCA	Esophagus	SPN-201
GTEX-13OVJ-1226-SM-5L3HA	-1.2828	ESCA	Esophagus	SPN-201
GTEX-ZTSS-0626-SM-59867	-2.0529	ESCA	Esophagus	SPN-201
GTEX-WFG8-1226-SM-5CHTQ	-9.9658	ESCA	Esophagus	SPN-201
GTEX-PLZ5-0926-SM-4RGM9	-1.2142	ESCA	Esophagus	SPN-201
GTEX-ZYW4-1326-SM-5E45N	-0.7588	ESCA	Esophagus	SPN-201
GTEX-ZQUD-0426-SM-57WFR	-0.5756	ESCA	Esophagus	SPN-201
GTEX-P4PQ-0626-SM-3NMCU	-2.0529	ESCA	Esophagus	SPN-201
GTEX-12ZZW-1726-SM-5DUVD	-1.3921	ESCA	Esophagus	SPN-201
GTEX-NPJ8-1926-SM-3MJGB	-1.8836	ESCA	Esophagus	SPN-201
GTEX-14AS3-0626-SM-5QGQD	-1.9379	ESCA	Esophagus	SPN-201
GTEX-11I78-1526-SM-5A5K7	-1.0262	ESCA	Esophagus	SPN-201
GTEX-WYJK-1926-SM-4ONDP	-1.3548	ESCA	Esophagus	SPN-201
GTEX-R45C-1226-SM-48FEE	-2.3884	ESCA	Esophagus	SPN-201
GTEX-VJYA-0726-SM-4KL1T	-0.2845	ESCA	Esophagus	SPN-201
GTEX-TML8-1526-SM-4DXUX	-0.5973	ESCA	Esophagus	SPN-201
GTEX-ZVE2-1326-SM-5NQ94	-0.4521	ESCA	Esophagus	SPN-201
GTEX-QDVN-1026-SM-48TZA	-2.114	ESCA	Esophagus	SPN-201
GTEX-139UW-1126-SM-5IJEJ	-1.3921	ESCA	Esophagus	SPN-201
GTEX-T5JC-1726-SM-4DM6U	-1.2828	ESCA	Esophagus	SPN-201
GTEX-P4PP-0626-SM-3NM9X	-1.8314	ESCA	Esophagus	SPN-201
GTEX-11EQ9-0726-SM-5A5K2	-2.2447	ESCA	Esophagus	SPN-201
GTEX-11VI4-0526-SM-5EQ48	-1.9379	ESCA	Esophagus	SPN-201
GTEX-ZLV1-0526-SM-4WWD4	-2.114	ESCA	Esophagus	SPN-201
GTEX-RUSQ-0826-SM-47JWW	-0.6416	ESCA	Esophagus	SPN-201
GTEX-XQ8I-1526-SM-4BOOH	-1.9942	ESCA	Esophagus	SPN-201
GTEX-11NSD-1126-SM-5N9BQ	-0.7346	ESCA	Esophagus	SPN-201
GTEX-11P82-0526-SM-5986P	-0.5973	ESCA	Esophagus	SPN-201
GTEX-ZZ64-0226-SM-5E44X	-0.8084	ESCA	Esophagus	SPN-201
GTEX-QV44-1126-SM-4R1KO	-1.5522	ESCA	Esophagus	SPN-201
GTEX-QCQG-0626-SM-48U21	-1.1811	ESCA	Esophagus	SPN-201
GTEX-11TT1-0526-SM-5P9JO	-2.0529	ESCA	Esophagus	SPN-201
GTEX-VUSG-1226-SM-4KKZF	-0.7346	ESCA	Esophagus	SPN-201
GTEX-PVOW-1626-SM-48TC9	-2.8262	ESCA	Esophagus	SPN-201
GTEX-148VJ-1026-SM-5LU98	-4.6082	ESCA	Esophagus	SPN-201
GTEX-X585-1226-SM-46MW7	-1.8314	ESCA	Esophagus	SPN-201
GTEX-11ZU8-1526-SM-5EGHX	-4.6082	ESCA	Esophagus	SPN-201
GTEX-13O1R-1326-SM-5IJF5	-1.5522	ESCA	Esophagus	SPN-201
GTEX-X3Y1-1326-SM-4PQZB	-0.394	ESCA	Esophagus	SPN-201
GTEX-XUZC-0426-SM-4BOPE	-1.2828	ESCA	Esophagus	SPN-201
GTEX-14BMU-0926-SM-5S2QB	-1.1172	ESCA	Esophagus	SPN-201
GTEX-SE5C-1226-SM-4BRWV	-3.1714	ESCA	Esophagus	SPN-201
GTEX-13PVR-1826-SM-5Q5CC	-2.114	ESCA	Esophagus	SPN-201
GTEX-13X6I-1026-SM-5LU4C	-1.1488	ESCA	Esophagus	SPN-201
GTEX-111CU-0726-SM-5GZYD	-1.2828	ESCA	Esophagus	SPN-201
GTEX-13U4I-1126-SM-5LU3S	-0.2845	ESCA	Esophagus	SPN-201
GTEX-11DXX-1126-SM-5GZZK	-1.1488	ESCA	Esophagus	SPN-201
GTEX-13OW8-2326-SM-5L3I9	-2.4659	ESCA	Esophagus	SPN-201
GTEX-OXRN-1726-SM-3NM9B	-3.3076	ESCA	Esophagus	SPN-201
GTEX-RTLS-1126-SM-46MUQ	-2.6349	ESCA	Esophagus	SPN-201
GTEX-ZA64-0626-SM-5HL9O	-0.5973	ESCA	Esophagus	SPN-201
GTEX-139TU-1226-SM-5J2NL	-2.9324	ESCA	Esophagus	SPN-201
GTEX-13W3W-1626-SM-5LU35	-1.4305	ESCA	Esophagus	SPN-201
GTEX-ZTPG-1626-SM-5DUX2	-2.3147	ESCA	Esophagus	SPN-201
GTEX-WQUQ-1626-SM-4OOSH	-2.7274	ESCA	Esophagus	SPN-201
GTEX-117YW-1926-SM-5H121	-3.458	ESCA	Esophagus	SPN-201
GTEX-RVPV-0526-SM-47JYL	-2.114	ESCA	Esophagus	SPN-201
GTEX-111YS-0926-SM-5EGGI	-1.4305	ESCA	Esophagus	SPN-201
GTEX-YEC3-2526-SM-5CVLS	-1.4699	ESCA	Esophagus	SPN-201
GTEX-12ZZX-1326-SM-5DUWI	-1.1488	ESCA	Esophagus	SPN-201
GTEX-XBED-1026-SM-48TCB	-1.7322	ESCA	Esophagus	SPN-201
GTEX-OHPL-0726-SM-3TW8U	-0.8339	ESCA	Esophagus	SPN-201
GTEX-14E6E-0726-SM-5S2R3	-1.1172	ESCA	Esophagus	SPN-201
GTEX-13SLX-1726-SM-5Q5E5	-3.0469	ESCA	Esophagus	SPN-201
GTEX-X4EP-1626-SM-4QAS6	-3.816	ESCA	Esophagus	SPN-201
GTEX-11LCK-1726-SM-5S2OQ	-1.0262	ESCA	Esophagus	SPN-201
GTEX-13PVQ-1726-SM-5IFF3	-2.5479	ESCA	Esophagus	SPN-201
GTEX-ZG7Y-1126-SM-4WWEZ	-1.2142	ESCA	Esophagus	SPN-201
GTEX-S32W-0926-SM-4AD5X	-2.8262	ESCA	Esophagus	SPN-201
GTEX-1122O-1726-SM-5GICM	-2.5479	ESCA	Esophagus	SPN-201
GTEX-XYKS-1526-SM-4BRUP	-2.4659	ESCA	Esophagus	SPN-201
